order,subset,arm,OD,OC,macro
0,p1_extension_dev,G_ORDER,87.54022666512041,71.4598442201626,79.50003544264149
0,all_dev,C,87.08898916901904,71.37107661622294,79.23003289262098
0,all_dev,RP,87.04646858063344,71.67301353688833,79.35974105876089
0,all_dev,T_LR,83.65861512312244,70.14289231938244,76.90075372125244
0,all_dev,T_ISO,86.94468034616197,71.42335929998903,79.18401982307549
0,all_dev,T_DIAG,83.9990983050766,69.49154774084548,76.74532302296103
0,all_dev,U_PCA,87.04867869188638,71.00655588059395,79.02761728624016
0,all_dev,U_RAND,87.07165148065141,71.19630577420838,79.1339786274299
0,all_dev,U_SCALE,87.09377815462364,71.36256733628721,79.22817274545542
0,all_dev,S_JOINT,85.60237670966681,69.68415091482058,77.6432638122437
0,all_dev,S_SHARED,87.05415097445285,71.71055028085122,79.38235062765203
0,all_dev,S_NOPCA,85.64190541894826,69.6362605848225,77.63908300188538
0,all_dev,M_TRANSPORT,87.05856431963478,71.62525033302836,79.34190732633158
0,all_dev,M_IDPOST,87.04538855740961,71.67691763159809,79.36115309450385
0,all_dev,M_SHUFFLE,86.57609789575417,71.34899195233987,78.96254492404702
0,all_dev,G_PCA,87.0282464648574,71.17210712544515,79.10017679515127
0,all_dev,G_ISO,87.04574735609052,71.27321157003334,79.15947946306193
0,all_dev,G_ORDER,87.0902964032806,71.37544193421749,79.23286916874905
1,remaining_dev,C,86.83668941647338,69.17600665280742,78.00634803464041
1,remaining_dev,RP,86.74998277539126,68.9931344092129,77.87155859230208
1,remaining_dev,T_LR,84.800845182723,65.33954198887922,75.07019358580112
1,remaining_dev,T_ISO,86.28135707435715,65.83300984054206,76.05718345744961
1,remaining_dev,T_DIAG,85.46048578794665,64.14109971534263,74.80079275164465
1,remaining_dev,U_PCA,86.8817185857927,69.29894892678568,78.09033375628918
1,remaining_dev,U_RAND,86.89017597739554,69.31028219139567,78.10022908439561
1,remaining_dev,U_SCALE,86.84776474508139,69.17990975049808,78.01383724778974
1,remaining_dev,S_JOINT,85.76431742171226,69.62230075095465,77.69330908633346
1,remaining_dev,S_SHARED,86.74955762230682,69.0017172218469,77.87563742207686
1,remaining_dev,S_NOPCA,85.8333724576897,69.57404602946943,77.70370924357957
1,remaining_dev,M_TRANSPORT,86.75787090956482,68.99787695930596,77.87787393443539
1,remaining_dev,M_IDPOST,86.74826743314954,68.99311016838185,77.87068880076569
1,remaining_dev,M_SHUFFLE,86.10630856273653,67.93954620358332,77.02292738315992
1,remaining_dev,G_PCA,86.71443496868852,69.04597782189443,77.88020639529148
1,remaining_dev,G_ISO,86.76277810209349,69.0732936147701,77.9180358584318
1,remaining_dev,G_ORDER,86.83825205913067,69.17740486067719,78.00782845990393
1,legacy_dev,C,86.28510018812173,69.55357566299936,77.91933792556054
1,legacy_dev,RP,86.19397987699207,69.34929268559947,77.77163628129577
1,legacy_dev,T_LR,84.574344560939,65.76054283425913,75.16744369759905
1,legacy_dev,T_ISO,85.85214948576609,66.3771807082644,76.11466509701526
1,legacy_dev,T_DIAG,85.13786258188318,64.65252926673335,74.89519592430827
1,legacy_dev,U_PCA,86.2955383952111,69.70533731966613,78.00043785743861
1,legacy_dev,U_RAND,86.31393773104276,69.72263052599577,78.01828412851927
1,legacy_dev,U_SCALE,86.29361734632357,69.5549111455072,77.9242642459154
1,legacy_dev,S_JOINT,85.09688073509948,69.92406368944438,77.51047221227192
1,legacy_dev,S_SHARED,86.1937875539714,69.35970500126122,77.77674627761631
1,legacy_dev,S_NOPCA,85.17034228810095,69.92698139370245,77.5486618409017
1,legacy_dev,M_TRANSPORT,86.2043503442674,69.3533921164909,77.77887123037915
1,legacy_dev,M_IDPOST,86.19213697270592,69.35313284915586,77.77263491093089
1,legacy_dev,M_SHUFFLE,85.6517337588823,68.2717110563229,76.9617224076026
1,legacy_dev,G_PCA,86.18526676014233,69.42737144449184,77.80631910231708
1,legacy_dev,G_ISO,86.22809034072229,69.4483359195027,77.83821313011249
1,legacy_dev,G_ORDER,86.28601742952115,69.5561404446796,77.92107893710038
1,p1_extension_dev,C,87.16582690388914,69.93768851005623,78.55175770697268
1,p1_extension_dev,RP,87.0727290422412,69.91184973288267,78.49228938756193
1,p1_extension_dev,T_LR,85.42158129289896,67.25161030465378,76.33659579877639
1,p1_extension_dev,T_ISO,86.50416399575036,67.681789087886,77.09297654181819
1,p1_extension_dev,T_DIAG,85.94323570742748,66.39478826737212,76.16901198739978
1,p1_extension_dev,U_PCA,87.19753463767553,69.88267885991988,78.54010674879771
1,p1_extension_dev,U_RAND,87.19865925334577,69.95000745926401,78.57433335630489
1,p1_extension_dev,U_SCALE,87.17338990800582,69.92606518029037,78.5497275441481
1,p1_extension_dev,S_JOINT,86.21671050165091,70.1816363087716,78.19917340521124
1,p1_extension_dev,S_SHARED,87.07253124647403,69.91788897478921,78.4952101106316
1,p1_extension_dev,S_NOPCA,86.28891827036608,70.10367728091919,78.19629777564263
1,p1_extension_dev,M_TRANSPORT,87.0836395392358,69.91947132526559,78.50155543225068
1,p1_extension_dev,M_IDPOST,87.06982846034998,69.91399649461151,78.49191247748075
1,p1_extension_dev,M_SHUFFLE,86.56001185292288,69.05621028628192,77.8081110696024
1,p1_extension_dev,G_PCA,87.06380968833858,69.79304282481269,78.42842625657562
1,p1_extension_dev,G_ISO,87.11101639640157,69.84544412077575,78.47823025858867
1,p1_extension_dev,G_ORDER,87.16685449018993,69.93307148594651,78.54996298806822
1,all_dev,C,86.86237396183387,69.61992129486642,78.24114762835015
1,all_dev,RP,86.77538727882532,69.44878530506931,78.1120862919473
1,all_dev,T_LR,84.8608648595653,65.86234924024009,75.3616070499027
1,all_dev,T_ISO,86.30547633495706,66.34227066822079,76.32387350158892
1,all_dev,T_DIAG,85.50730588822029,64.67740526011502,75.09235557416767
1,all_dev,U_PCA,86.90515896880652,69.7284871552881,78.3168230620473
1,all_dev,U_RAND,86.91336076629482,69.74590280062229,78.32963178345855
1,all_dev,U_SCALE,86.87288976860115,69.62218305792015,78.24753641326066
1,all_dev,S_JOINT,85.7892345311744,70.04629433065948,77.91776443091693
1,all_dev,S_SHARED,86.77499497860387,69.45730864832835,78.1161518134661
1,all_dev,S_NOPCA,85.85837227712767,69.99840445656491,77.92838836684629
1,all_dev,M_TRANSPORT,86.78351983795423,69.45363621145475,78.1185780247045
1,all_dev,M_IDPOST,86.7735639624558,69.44914542934337,78.11135469589958
1,all_dev,M_SHUFFLE,86.1459216649393,68.41307571328969,77.27949868911449
1,all_dev,G_PCA,86.74268418729889,69.48998008933134,78.1163321383151
1,all_dev,G_ISO,86.79048255785037,69.51846584968426,78.15447420376732
1,all_dev,G_ORDER,86.86391296598832,69.62106864692542,78.24249080645687
2,remaining_dev,C,86.51297275222866,69.50281985947278,78.00789630585072
2,remaining_dev,RP,86.42788259374913,69.5092393542546,77.96856097400186
2,remaining_dev,T_LR,85.16098881573863,67.7917057838745,76.47634729980658
2,remaining_dev,T_ISO,85.72120711333446,67.87199488138587,76.79660099736016
2,remaining_dev,T_DIAG,84.95922358582966,66.74027532768996,75.84974945675981
2,remaining_dev,U_PCA,86.41863713703472,69.45701605095161,77.93782659399317
2,remaining_dev,U_RAND,86.4511443245251,69.45205937457067,77.95160184954788
2,remaining_dev,U_SCALE,86.50930948256074,69.48655380302287,77.9979316427918
2,remaining_dev,S_JOINT,85.0425842029761,68.34227804665858,76.69243112481735
2,remaining_dev,S_SHARED,86.41952884810928,69.50072426749827,77.96012655780378
2,remaining_dev,S_NOPCA,85.07874566760847,68.38289399012224,76.73081982886535
2,remaining_dev,M_TRANSPORT,86.45067814857208,69.50939797711274,77.98003806284241
2,remaining_dev,M_IDPOST,86.42666263241912,69.50694436615959,77.96680349928936
2,remaining_dev,M_SHUFFLE,86.01112862786584,68.73633257157547,77.37373059972064
2,remaining_dev,G_PCA,86.42068624318317,69.36431043311636,77.89249833814975
2,remaining_dev,G_ISO,86.46945980167787,69.40261389370252,77.93603684769019
2,remaining_dev,G_ORDER,86.5133289725392,69.50308223973514,78.00820560613717
2,legacy_dev,C,86.13848872282799,69.98563588041023,78.06206230161911
2,legacy_dev,RP,86.05491926735368,69.95555273245508,78.00523599990437
2,legacy_dev,T_LR,84.57225980592712,68.34239865431958,76.45732923012335
2,legacy_dev,T_ISO,85.36412785438425,68.37603342374022,76.87008063906224
2,legacy_dev,T_DIAG,84.41676362383033,67.30412904287034,75.86044633335034
2,legacy_dev,U_PCA,86.0152411367002,69.93478609545822,77.97501361607922
2,legacy_dev,U_RAND,86.05838261823324,69.92650257774393,77.9924425979886
2,legacy_dev,U_SCALE,86.13154734117137,69.96851040207432,78.05002887162284
2,legacy_dev,S_JOINT,84.65552545649356,69.07894523643037,76.86723534646197
2,legacy_dev,S_SHARED,86.04839972745802,69.94962351022578,77.9990116188419
2,legacy_dev,S_NOPCA,84.69269965204913,69.10828156494367,76.9004906084964
2,legacy_dev,M_TRANSPORT,86.07859813549975,69.97390431824047,78.0262512268701
2,legacy_dev,M_IDPOST,86.0548809200915,69.95531530230318,78.00509811119734
2,legacy_dev,M_SHUFFLE,85.6366449298321,69.24320246360149,77.4399236967168
2,legacy_dev,G_PCA,86.05768655312546,69.87807374352866,77.96788014832705
2,legacy_dev,G_ISO,86.10257632250509,69.90220533664028,78.00239082957268
2,legacy_dev,G_ORDER,86.13926396580362,69.985060801559,78.06216238368133
2,p1_extension_dev,C,87.02894366362537,69.96662021469874,78.49778193916205
2,p1_extension_dev,RP,86.94363811411557,69.95166396238923,78.4476510382524
2,p1_extension_dev,T_LR,85.71099832063281,68.14453739863913,76.92776785963598
2,p1_extension_dev,T_ISO,86.16642526941918,67.98419083798521,77.0753080537022
2,p1_extension_dev,T_DIAG,85.45147704283536,66.95902261975264,76.205249831294
2,p1_extension_dev,U_PCA,86.92293519871241,69.92546566454631,78.42420043162936
2,p1_extension_dev,U_RAND,86.95649993069675,69.93033901877294,78.44341947473484
2,p1_extension_dev,U_SCALE,87.02362625498381,69.95251326100879,78.4880697579963
2,p1_extension_dev,S_JOINT,85.33024508458793,68.69296490722269,77.0116049959053
2,p1_extension_dev,S_SHARED,86.93690377688802,69.94561831165836,78.44126104427319
2,p1_extension_dev,S_NOPCA,85.35760016020063,68.74493473904599,77.05126744962331
2,p1_extension_dev,M_TRANSPORT,86.96846863740032,69.96309298379089,78.46578081059559
2,p1_extension_dev,M_IDPOST,86.94251678505687,69.95073539932903,78.44662609219294
2,p1_extension_dev,M_SHUFFLE,86.56370696967907,69.24866058097166,77.90618377532536
2,p1_extension_dev,G_PCA,86.94497148262258,69.8547682185133,78.39986985056794
2,p1_extension_dev,G_ISO,86.9940697451448,69.8851776700577,78.43962370760124
2,p1_extension_dev,G_ORDER,87.03022711455777,69.96714244832049,78.49868478143914
2,all_dev,C,86.65872917433187,69.85789505448972,78.25831211441078
2,all_dev,RP,86.57440599172176,69.83095319200217,78.20267959186197
2,all_dev,T_LR,85.24235495717696,67.96656776034094,76.60446135875895
2,all_dev,T_ISO,85.86506988458882,67.89330240299338,76.87918614379109
2,all_dev,T_DIAG,85.026338628731,66.77312241673954,75.89973052273527
2,all_dev,U_PCA,86.56192254215352,69.84177876533693,78.20185065374521
2,all_dev,U_RAND,86.59528737980521,69.83136589033309,78.21332663506915
2,all_dev,U_SCALE,86.6545128527185,69.84493285032458,78.24972285152154
2,all_dev,S_JOINT,85.13384367952979,68.78837771434388,76.96111069693683
2,all_dev,S_SHARED,86.56629306415297,69.82525264473666,78.19577285444481
2,all_dev,S_NOPCA,85.16859983629732,68.83265036943811,77.00062510286772
2,all_dev,M_TRANSPORT,86.59666250553383,69.84423055088793,78.22044652821089
2,all_dev,M_IDPOST,86.573360138852,69.82876669960807,78.20106341923004
2,all_dev,M_SHUFFLE,86.14883492664268,69.04603525528573,77.5974350909642
2,all_dev,G_PCA,86.56349958187147,69.73150075268072,78.14750016727609
2,all_dev,G_ISO,86.612242025381,69.76202431598728,78.18713317068413
2,all_dev,G_ORDER,86.65912350553083,69.85791795710588,78.25852073131836
3,remaining_dev,C,89.04451051847573,69.60777470099708,79.32614260973641
3,remaining_dev,RP,89.02961137093361,70.94936670438176,79.98948903765768
3,remaining_dev,T_LR,87.79912751912525,72.17940541282123,79.98926646597323
3,remaining_dev,T_ISO,87.8280971290431,71.96566781648855,79.89688247276582
3,remaining_dev,T_DIAG,87.52141238060601,71.48321781583161,79.50231509821882
3,remaining_dev,U_PCA,88.93606010271887,69.14066843332053,79.0383642680197
3,remaining_dev,U_RAND,88.95791320040206,69.20776570138304,79.08283945089255
3,remaining_dev,U_SCALE,89.03580055829195,69.61209110541343,79.3239458318527
3,remaining_dev,S_JOINT,87.0174501765029,69.88948358807232,78.45346688228761
3,remaining_dev,S_SHARED,89.04102839325168,70.879771796299,79.96040009477534
3,remaining_dev,S_NOPCA,87.0099445885966,69.46273187952089,78.23633823405873
3,remaining_dev,M_TRANSPORT,89.0402661847363,70.93076203994343,79.98551411233986
3,remaining_dev,M_IDPOST,89.03143887584262,70.95321512547424,79.99232700065843
3,remaining_dev,M_SHUFFLE,89.0486595777937,70.21123594154815,79.62994775967093
3,remaining_dev,G_PCA,89.11247677635191,69.34830381548805,79.23039029591997
3,remaining_dev,G_ISO,89.1070491886762,69.47314785002587,79.29009851935103
3,remaining_dev,G_ORDER,89.04303519785455,69.6214769253992,79.33225606162688
3,legacy_dev,C,88.50926465998882,70.31154367713532,79.41040416856207
3,legacy_dev,RP,88.49060879988235,71.30392586124164,79.89726733056199
3,legacy_dev,T_LR,87.37871980821035,71.94103395723062,79.65987688272048
3,legacy_dev,T_ISO,87.4423257760868,71.7289704988693,79.58564813747806
3,legacy_dev,T_DIAG,87.13646832114246,71.22267984307808,79.17957408211028
3,legacy_dev,U_PCA,88.39123778165144,69.94220590801687,79.16672184483416
3,legacy_dev,U_RAND,88.42103843600385,70.0020342897506,79.21153636287723
3,legacy_dev,U_SCALE,88.50346471096157,70.31643151570395,79.40994811333275
3,legacy_dev,S_JOINT,86.27771458977199,70.5547673452745,78.41624096752325
3,legacy_dev,S_SHARED,88.50018569304443,71.25561445389661,79.87790007347053
3,legacy_dev,S_NOPCA,86.2645997541069,70.22532517157703,78.24496246284195
3,legacy_dev,M_TRANSPORT,88.50362668295205,71.29123436205627,79.89743052250415
3,legacy_dev,M_IDPOST,88.49277583917831,71.30660041394222,79.89968812656025
3,legacy_dev,M_SHUFFLE,88.50217332360009,70.54261484322728,79.52239408341369
3,legacy_dev,G_PCA,88.5812400559114,70.09491145765405,79.33807575678271
3,legacy_dev,G_ISO,88.57563017269554,70.19934089328588,79.38748553299071
3,legacy_dev,G_ORDER,88.50915661697448,70.32593546093818,79.41754603895633
3,p1_extension_dev,C,89.4940243700478,70.36891360653243,79.9314689882901
3,p1_extension_dev,RP,89.47690707836364,71.49611626647949,80.48651167242156
3,p1_extension_dev,T_LR,88.43804169600418,72.27807586504893,80.35805878052656
3,p1_extension_dev,T_ISO,88.2236819527532,71.85037291358051,80.03702743316686
3,p1_extension_dev,T_DIAG,88.08491075018961,71.47782046288307,79.78136560653635
3,p1_extension_dev,U_PCA,89.37488008757042,69.90803921673196,79.6414596521512
3,p1_extension_dev,U_RAND,89.39994025150091,69.98531767760801,79.69262896455444
3,p1_extension_dev,U_SCALE,89.48497367791519,70.368236584769,79.92660513134209
3,p1_extension_dev,S_JOINT,87.58041285334289,70.81677032475616,79.19859158904954
3,p1_extension_dev,S_SHARED,89.48775700296916,71.44494747741295,80.46635224019107
3,p1_extension_dev,S_NOPCA,87.57823884083767,70.49181382633229,79.03502633358497
3,p1_extension_dev,M_TRANSPORT,89.4866947807329,71.4670419764371,80.47686837858501
3,p1_extension_dev,M_IDPOST,89.47779942625394,71.50065979868583,80.48922961246988
3,p1_extension_dev,M_SHUFFLE,89.57100806022247,70.74545016347658,80.15822911184952
3,p1_extension_dev,G_PCA,89.57943028688032,70.14127759501375,79.86035394094702
3,p1_extension_dev,G_ISO,89.57160733411993,70.25263691981966,79.91212212696979
3,p1_extension_dev,G_ORDER,89.49289402724983,70.38451198411072,79.93870300568027
3,all_dev,C,89.0623168292694,70.16845161655945,79.61538422291443
3,all_dev,RP,89.0459633885568,71.31447856084401,80.18022097470039
3,all_dev,T_LR,87.8946854663909,72.09577870495528,79.99523208567308
3,all_dev,T_ISO,87.89483586164425,71.75658551464106,79.82571068814265
3,all_dev,T_DIAG,87.61085803546828,71.25774434670656,79.43430119108743
3,all_dev,U_PCA,88.95635143504134,69.73546218659227,79.3459068108168
3,all_dev,U_RAND,88.97876316597998,69.80494540432234,79.39185428515117
3,all_dev,U_SCALE,89.05463474082919,70.1707045034202,79.6126696221247
3,all_dev,S_JOINT,87.04904330647648,70.34659082288185,78.69781706467916
3,all_dev,S_SHARED,89.05665411722578,71.25950247705973,80.15807829714275
3,all_dev,S_NOPCA,87.0393147216873,69.97628028058213,78.50779750113472
3,all_dev,M_TRANSPORT,89.05602950852966,71.2932085715958,80.17461904006274
3,all_dev,M_IDPOST,89.04777244206534,71.31785639932029,80.18281442069281
3,all_dev,M_SHUFFLE,89.04032873850603,70.57666217931389,79.80849545890996
3,all_dev,G_PCA,89.12480164037287,69.93862492961526,79.53171328499405
3,all_dev,G_ISO,89.12142040341416,70.04890748406633,79.58516394374024
3,all_dev,G_ORDER,89.06165912283045,70.18140511218108,79.62153211750577
4,remaining_dev,C,86.46234542156945,69.37999322350026,77.92116932253487
4,remaining_dev,RP,86.38982771158175,69.34753848877598,77.86868310017887
4,remaining_dev,T_LR,84.9352946378076,67.1922953485509,76.06379499317924
4,remaining_dev,T_ISO,86.35012653781263,68.1432406627901,77.24668360030137
4,remaining_dev,T_DIAG,84.97520958710224,66.38143277477346,75.67832118093784
4,remaining_dev,U_PCA,86.37943070570566,69.38346731160895,77.88144900865731
4,remaining_dev,U_RAND,86.40767273337092,69.41204539094454,77.90985906215772
4,remaining_dev,U_SCALE,86.46086919396652,69.37451630823185,77.91769275109918
4,remaining_dev,S_JOINT,85.69206940581867,69.11521210642896,77.4036407561238
4,remaining_dev,S_SHARED,86.3933290450016,69.34613926704753,77.86973415602456
4,remaining_dev,S_NOPCA,85.72739799379171,69.14060813552,77.43400306465585
4,remaining_dev,M_TRANSPORT,86.39475113149389,69.32805798701827,77.86140455925607
4,remaining_dev,M_IDPOST,86.389623688869,69.34493915644327,77.86728142265613
4,remaining_dev,M_SHUFFLE,86.00194186274032,68.5431099388203,77.27252590078031
4,remaining_dev,G_PCA,86.38950052368618,69.25469167422109,77.82209609895364
4,remaining_dev,G_ISO,86.41810093407246,69.28392824103953,77.851014587556
4,remaining_dev,G_ORDER,86.46384047644041,69.38064475820306,77.92224261732173
4,legacy_dev,C,86.12838899926022,69.916019680712,78.0222043399861
4,legacy_dev,RP,86.06002256166107,69.84635517518288,77.95318886842198
4,legacy_dev,T_LR,84.53890488162614,67.54925879730368,76.04408183946491
4,legacy_dev,T_ISO,86.0369895817407,68.47616483930565,77.25657721052318
4,legacy_dev,T_DIAG,84.57767785251264,66.66123509922537,75.619456475869
4,legacy_dev,U_PCA,86.00350395902011,69.9115199111966,77.95751193510836
4,legacy_dev,U_RAND,86.04660520050516,69.93916126567937,77.99288323309227
4,legacy_dev,U_SCALE,86.12159771207486,69.9112562501358,78.01642698110533
4,legacy_dev,S_JOINT,85.08537697701905,69.32633741503089,77.20585719602497
4,legacy_dev,S_SHARED,86.06256735611339,69.84637940273493,77.95447337942416
4,legacy_dev,S_NOPCA,85.11975038608102,69.36835622580712,77.24405330594406
4,legacy_dev,M_TRANSPORT,86.06575727075051,69.82980473241702,77.94778100158376
4,legacy_dev,M_IDPOST,86.05983488305094,69.84267001096377,77.95125244700735
4,legacy_dev,M_SHUFFLE,85.68219553614901,69.04599997096477,77.36409775355689
4,legacy_dev,G_PCA,86.06675803756721,69.81649355678455,77.94162579717587
4,legacy_dev,G_ISO,86.09110347206251,69.83390430492913,77.96250388849583
4,legacy_dev,G_ORDER,86.12999277972972,69.91657996807865,78.0232863739042
4,p1_extension_dev,C,86.9459066614528,70.20423351878424,78.57507009011852
4,p1_extension_dev,RP,86.87250848088483,70.19243171744634,78.5324700991656
4,p1_extension_dev,T_LR,85.70615826737763,68.2485128065963,76.97733553698696
4,p1_extension_dev,T_ISO,86.80289116719999,69.01485251766033,77.90887184243017
4,p1_extension_dev,T_DIAG,85.70418167336273,67.45580474220742,76.57999320778507
4,p1_extension_dev,U_PCA,86.85908607883421,70.1721608650994,78.5156234719668
4,p1_extension_dev,U_RAND,86.88617649331948,70.2187977074289,78.55248710037421
4,p1_extension_dev,U_SCALE,86.94301143666553,70.20050049713063,78.57175596689808
4,p1_extension_dev,S_JOINT,86.2849655333955,69.87635802575676,78.08066177957613
4,p1_extension_dev,S_SHARED,86.8740825068621,70.18966021196319,78.53187135941265
4,p1_extension_dev,S_NOPCA,86.3200435875876,69.88448933400437,78.10226646079599
4,p1_extension_dev,M_TRANSPORT,86.87954446654308,70.1797574661442,78.52965096634364
4,p1_extension_dev,M_IDPOST,86.87061850144121,70.18804765745793,78.52933307944957
4,p1_extension_dev,M_SHUFFLE,86.5755804351364,69.48652961689992,78.03105502601817
4,p1_extension_dev,G_PCA,86.89259781484238,70.079500177909,78.48604899637569
4,p1_extension_dev,G_ISO,86.91795819626185,70.11435796721547,78.51615808173867
4,p1_extension_dev,G_ORDER,86.94667003477997,70.20596406335879,78.57631704906937
4,all_dev,C,86.55789037529121,69.81467818385838,78.18628427957479
4,all_dev,RP,86.48640810612264,69.7697744243466,78.12809126523462
4,all_dev,T_LR,85.04609685641977,67.53293185251687,76.28951435446832
4,all_dev,T_ISO,86.45366022200824,68.4489982811551,77.45132925158168
4,all_dev,T_DIAG,85.0891425748515,66.66953090405177,75.87933673945163
4,all_dev,U_PCA,86.47055230074585,69.83090434005803,78.15072832040194
4,all_dev,U_RAND,86.49958870807599,69.8551495042676,78.1773691061718
4,all_dev,U_SCALE,86.55503114041066,69.8104722856229,78.18275171301677
4,all_dev,S_JOINT,85.75856974816875,69.54816903172613,77.65336938994744
4,all_dev,S_SHARED,86.4896202734662,69.7697196319219,78.12966995269406
4,all_dev,S_NOPCA,85.79276338550481,69.57499641116192,77.68387989833336
4,all_dev,M_TRANSPORT,86.4915046075525,69.75225277830643,78.12187869292947
4,all_dev,M_IDPOST,86.48626371769647,69.76694527295041,78.12660449532345
4,all_dev,M_SHUFFLE,86.10348940446323,68.97151376362838,77.5375015840458
4,all_dev,G_PCA,86.48644338516627,69.6933790856009,78.08991123538358
4,all_dev,G_ISO,86.51420581701909,69.72094229152593,78.11757405427251
4,all_dev,G_ORDER,86.55931599793516,69.81495201696643,78.1871340074508
