order,subset,domain,arm,n,OD,OC,macro
1,legacy_dev,ORIGA,C_SENS,32,86.69418706515917,71.14052791856565,78.91735749186242
1,legacy_dev,ORIGA,C_PCA_GLOBAL,32,86.66079810830375,70.92034260483192,78.79057035656783
1,legacy_dev,ORIGA,C_PCA_SHUFFLED,32,86.64991119891702,70.89608825716348,78.77299972804026
1,legacy_dev,ORIGA,C_PCA_REGION,32,86.62470801014271,71.61101954520453,79.11786377767362
1,legacy_dev,REFUGE_Valid,C,32,81.21545526241732,62.76040228465249,71.98792877353492
1,legacy_dev,REFUGE_Valid,C_PER256,32,85.13476002376761,65.13138966168697,75.1330748427273
1,legacy_dev,REFUGE_Valid,C_SENS,32,81.21545526241732,62.76040228465249,71.98792877353492
1,legacy_dev,REFUGE_Valid,C_PCA_GLOBAL,32,80.96138550848399,62.69125490015911,71.82632020432155
1,legacy_dev,REFUGE_Valid,C_PCA_SHUFFLED,32,80.9391775180379,62.68486393839204,71.81202072821496
1,legacy_dev,REFUGE_Valid,C_PCA_REGION,32,80.97348678279485,62.352279581027226,71.66288318191103
1,legacy_dev,Drishti_GS,C,32,86.02962806835491,63.794620642928066,74.91212435564148
1,legacy_dev,Drishti_GS,C_PER256,32,86.02962806835491,63.794620642928066,74.91212435564148
1,legacy_dev,Drishti_GS,C_SENS,32,86.02962806835491,63.794620642928066,74.91212435564148
1,legacy_dev,Drishti_GS,C_PCA_GLOBAL,32,86.03745273516287,63.788255193378255,74.91285396427057
1,legacy_dev,Drishti_GS,C_PCA_SHUFFLED,32,86.03686696949336,63.78641139428917,74.91163918189126
1,legacy_dev,Drishti_GS,C_PCA_REGION,32,86.02703390824165,63.80756546287968,74.91729968556066
1,p1_extension_dev,REFUGE,C,32,90.92874489730974,81.08067250434402,86.00470870082688
1,p1_extension_dev,REFUGE,C_PER256,32,87.84951246420749,82.32019170361161,85.08485208390957
1,p1_extension_dev,REFUGE,C_SENS,32,90.92874489730974,81.08067250434402,86.00470870082688
1,p1_extension_dev,REFUGE,C_PCA_GLOBAL,32,90.8697376756729,80.9518628745321,85.9108002751025
1,p1_extension_dev,REFUGE,C_PCA_SHUFFLED,32,90.87021656868816,80.95904780834479,85.91463218851648
