stream,arm,channel,domain,subset,metric,regional_context,null_reasons,inferential_status,n_rows,n_unique,n_defined,n_missing,support,mean,median,p10,p90,minimum,worst_decile_mean,tail_count,positive,negative,zero,weight_sum,weighted_conditional_mean,signed_net,positive_mass,negative_mass,macro_contribution,primary_contribution,null_reason
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,bce_fg_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,6022.786706412796,5258.459410628084,3976.5263579595894,8041.293495612963,2499.4132090129788,3617.2943338605405,74,736,0,0,0.25,6022.786706412796,1505.696676603199,1505.696676603199,0.0,752.8483383015995,376.42416915079974,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,bce_bg_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,10705.045311058506,9067.286550512023,6776.940122677508,16774.715851383018,5189.664590468465,6282.98162374707,74,736,0,0,0.25,10705.045311058506,2676.2613277646265,2676.2613277646265,0.0,1338.1306638823132,669.0653319411566,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,weighted_bce_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,31918.91071031932,28251.805855283634,21678.17435101151,44766.197678033976,15894.959499810437,20094.36172405001,74,736,0,0,0.25,31918.910710319316,7979.727677579829,7979.727677579829,0.0,3989.8638387899146,1994.9319193949573,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,shuffled_bce_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,16727.942509296598,14556.224174946457,11016.209976640035,25390.092242814047,8674.975144576825,10227.04386545352,74,736,0,0,0.25,16727.942509296598,4181.985627324149,4181.985627324149,0.0,2090.9928136620747,1045.4964068310373,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,residual_weighted_dot,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,2183.016556133842,1768.7463654958867,1007.2773930019956,3651.0215919851935,517.4290947336608,837.0400294951891,74,736,0,0,0.25,2183.016556133842,545.7541390334605,545.7541390334605,0.0,272.8770695167303,136.43853475836514,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,residual_shuffled_dot,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,1059.8891587095497,856.9340856443149,473.9721327769556,1837.931692748376,238.27532404096922,394.2061647052463,74,736,0,0,0.25,1059.8891587095497,264.97228967738744,264.97228967738744,0.0,132.48614483869372,66.24307241934686,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,actual_logit_gradient_l2,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.00016452246684660232,0.00015437903312534576,0.00011327739681196559,0.00022324336190861725,8.292095992196403e-05,0.00010442169146461096,74,736,0,0,0.25,0.00016452246684660232,4.113061671165058e-05,4.113061671165058e-05,0.0,2.056530835582529e-05,1.0282654177912645e-05,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,bn_gradient_l2,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.35982420684669875,0.28694551772312,0.14329541941716684,0.6497930149006741,0.060108790882836986,0.11312091154124677,74,736,0,0,0.25,0.35982420684669875,0.08995605171167469,0.08995605171167469,0.0,0.04497802585583734,0.02248901292791867,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,adam_affine_displacement_l2,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0024157790563245247,0.002392331430160041,0.0018244111580382107,0.0030366132759493294,0.0014776118977392427,0.001695544036818167,74,736,0,0,0.25,0.0024157790563245247,0.0006039447640811312,0.0006039447640811312,0.0,0.0003019723820405656,0.0001509861910202828,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,rho_clipped,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.39266304347826086,0.0,0.0,1.0,0,0,74,289,0,447,0.25,0.39266304347826086,0.09816576086956522,0.09816576086956522,0.0,0.04908288043478261,0.024541440217391304,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,empty_partition_fallback,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0,0.0,0.0,0.0,0,0,74,0,0,736,0.25,0.0,0.0,0.0,0.0,0.0,0.0,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,pi,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.11411873672319495,0.11355972290039062,0.102081298828125,0.12685585021972656,0.08439254760742188,0.0974704123832084,74,736,0,0,0.25,0.11411873672319495,0.028529684180798737,0.028529684180798737,0.0,0.014264842090399368,0.007132421045199684,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,bce_fg_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.36387662864030773,0.36716305492112333,0.2922390029950622,0.4307357088716674,0.12363295049383007,0.24945978876583283,74,736,0,0,0.25,0.36387662864030773,0.09096915716007693,0.09096915716007693,0.0,0.045484578580038466,0.022742289290019233,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,f0,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.4157511867221167,0.41686346619064096,0.25241898052118944,0.5878230828597331,0.10728629893195635,0.20246590245618837,74,736,0,0,0.25,0.4157511867221167,0.10393779668052917,0.10393779668052917,0.0,0.05196889834026459,0.025984449170132293,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,fw,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.9718337342321706,0.9759778601810928,0.9521818684947985,0.9876038056133034,0.8826766848796704,0.935456472719682,74,736,0,0,0.25,0.9718337342321706,0.24295843355804264,0.24295843355804264,0.0,0.12147921677902132,0.06073960838951066,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,cos_bal_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.7547550520950772,0.7567745157401848,0.6769069579422137,0.8348188452907584,0.628564090402285,0.6561738624385256,74,736,0,0,0.25,0.7547550520950772,0.1886887630237693,0.1886887630237693,0.0,0.09434438151188465,0.047172190755942325,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,cos_perm_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.6418173636907123,0.6345703252796543,0.6285713687624039,0.6657107403571745,0.6285394037499097,0.6285509961243868,74,736,0,0,0.25,0.6418173636907123,0.16045434092267807,0.16045434092267807,0.0,0.08022717046133904,0.04011358523066952,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,foreground_energy_shift,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.5560825475100539,0.558939042461938,0.39702522788611405,0.6994658499982069,0.22674934089523047,0.3417379953463397,74,736,0,0,0.25,0.5560825475100539,0.13902063687751348,0.13902063687751348,0.0,0.06951031843875674,0.03475515921937837,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,actual_foreground_energy_fraction,hypothetical_base_regional_at_own_state,"{""NOT_RECORDED_PERMUTED_PARTITION"": 736}",POST_HOC_EXPLORATORY,736,736,0,736,DESCRIPTIVE,,,,,,,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,EMPTY_CELL_OR_NO_DEFINED_VALUES
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,actual_foreground_bce_fraction,hypothetical_base_regional_at_own_state,"{""NOT_RECORDED_PERMUTED_PARTITION"": 736}",POST_HOC_EXPLORATORY,736,736,0,736,DESCRIPTIVE,,,,,,,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,EMPTY_CELL_OR_NO_DEFINED_VALUES
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,pre_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,73.1985231042803,73.54800471420393,60.374379929088335,84.75686467423968,45.49270437737358,56.22208717526343,74,736,0,0,0.25,73.1985231042803,18.299630776070074,18.299630776070074,0.0,9.149815388035037,4.574907694017519,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,post_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,73.19197952679247,73.54243254275586,60.35936989085565,84.7437035369068,45.50521080648789,56.221799262422934,74,736,0,0,0.25,73.19197952679245,18.297994881698113,18.297994881698113,0.0,9.148997440849056,4.574498720424528,
0,R_SHUFFLE,OD,REFUGE_Valid,remaining_dev,step,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.0065435774878331516,-0.005688274416900896,-0.028201050583511744,0.014586629860424694,-0.2613833377508712,-0.05961674225640521,74,237,476,23,0.25,-0.0065435774878331516,-0.0016358943719582879,0.001461462575985366,-0.0030973569479436536,-0.0008179471859791439,-0.00040897359298957197,
0,R_SHUFFLE,OD,ALL,all_dev,n_fg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,31872.580727831883,30899.0,24641.0,40140.0,18416,22917.801020408162,196,1951,0,0,1.0,33335.83607363862,33335.83607363862,33335.83607363862,0.0,16667.91803681931,8333.959018409654,
0,R_SHUFFLE,OD,ALL,all_dev,n_bg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,230271.41927216813,231245.0,222004.0,237503.0,206903,218847.57653061225,196,1951,0,0,1.0,228808.1639263614,228808.1639263614,228808.1639263614,0.0,114404.0819631807,57202.04098159035,
0,R_SHUFFLE,OD,ALL,all_dev,rho,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,7.089968150964651,7.48389915531247,5.530742401594419,8.0,3.745460799044188,5.076076610901637,196,1951,0,0,1.0,6.78992069869333,6.78992069869333,6.78992069869333,0.0,3.394960349346665,1.6974801746733326,
0,R_SHUFFLE,OD,ALL,all_dev,applied_w_fg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,4.12666216439189,4.241949558258057,3.265371084213257,4.825131893157959,2.3727304935455322,3.0380383024410325,196,1951,0,0,1.0,3.9826244177583603,3.9826244177583603,3.9826244177583603,0.0,1.9913122088791801,0.9956561044395901,
0,R_SHUFFLE,OD,ALL,all_dev,applied_w_bg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.5824471560885881,0.5779698491096497,0.5649070739746094,0.6064624786376953,0.562526285648346,0.5636638719208387,196,1951,0,0,1.0,0.5871999206387857,0.5871999206387857,0.5871999206387857,0.0,0.29359996031939284,0.14679998015969642,
0,R_SHUFFLE,OD,ALL,all_dev,S0,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,1283.9124880831523,978.2353443402276,492.06239806365244,2232.8813225760755,152.85151328488286,400.6846063936808,196,1951,0,0,1.0,1157.1687274911196,1157.1687274911196,1157.1687274911196,0.0,578.5843637455598,289.2921818727799,
0,R_SHUFFLE,OD,ALL,all_dev,Sw,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,9576.167788872375,7062.496868480053,3227.318473018614,17094.99047460314,876.4812699011143,2411.332566484638,196,1951,0,0,1.0,8538.121934214338,8538.121934214338,8538.121934214338,0.0,4269.060967107169,2134.5304835535844,
0,R_SHUFFLE,OD,ALL,all_dev,Sperm,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,2947.1363933794128,2271.3850300851254,1088.770527836352,5170.404045050607,322.54470972297906,871.2210260647927,196,1951,0,0,1.0,2615.4100565365534,2615.4100565365534,2615.4100565365534,0.0,1307.7050282682767,653.8525141341383,
0,R_SHUFFLE,OD,ALL,all_dev,a,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,2.712619624330822,2.710092318219598,2.103129884021216,3.335615035659104,1.280820067719994,1.907670436259093,196,1951,0,0,1.0,2.6482219933889266,2.6482219933889266,2.6482219933889266,0.0,1.3241109966944633,0.6620554983472317,
0,R_SHUFFLE,OD,ALL,all_dev,b,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,1.7860345738617596,1.7899490571534349,1.4271973731354144,2.1467928571044412,0.9172108970779055,1.3089272204663567,196,1951,0,0,1.0,1.7705113078849213,1.7705113078849213,1.7705113078849213,0.0,0.8852556539424606,0.4426278269712303,
0,R_SHUFFLE,OD,ALL,all_dev,residual_fg_sse,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,562.7696568001961,392.7490454158766,200.18686923039635,1025.0493206169847,66.29584070758521,160.98724907632962,196,1951,0,0,1.0,514.7875864266941,514.7875864266941,514.7875864266941,0.0,257.39379321334707,128.69689660667353,
0,R_SHUFFLE,OD,ALL,all_dev,residual_bg_sse,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,721.1428312829563,528.4762775068893,251.82679537214207,1377.8798690490403,86.55567257729761,204.95267999323082,196,1951,0,0,1.0,642.3811410644254,642.3811410644254,642.3811410644254,0.0,321.1905705322127,160.59528526610634,
0,R_SHUFFLE,OD,ALL,all_dev,weighted_fg_sse,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,9331.045777891632,6836.479406527823,3104.4824208543023,16701.382848627407,847.2327995329139,2308.3404441055623,196,1951,0,0,1.0,8316.482315138068,8316.482315138068,8316.482315138068,0.0,4158.241157569034,2079.120578784517,
0,R_SHUFFLE,OD,ALL,all_dev,weighted_bg_sse,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,245.1220109807449,178.92221037160311,84.17222175037583,462.74855005588387,29.248470368200337,69.1011680632748,196,1951,0,0,1.0,221.63961907626904,221.63961907626904,221.63961907626904,0.0,110.81980953813452,55.40990476906726,
0,R_SHUFFLE,OD,ALL,all_dev,bce_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,18299.578404015294,14898.829412065012,10226.264485941907,29455.305906197696,6845.428021550875,9159.86289680269,196,1951,0,0,1.0,17016.74186324657,17016.74186324657,17016.74186324657,0.0,8508.370931623285,4254.185465811643,
0,R_SHUFFLE,OD,ALL,all_dev,bce_fg_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,7404.449430888032,5761.364966486728,3989.164525816541,11788.661134552638,2499.4132090129788,3591.0212148532523,196,1951,0,0,1.0,6989.644832369595,6989.644832369595,6989.644832369595,0.0,3494.8224161847975,1747.4112080923987,
0,R_SHUFFLE,OD,ALL,all_dev,bce_bg_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,10895.12897312726,8897.620493016992,5801.092034955393,17830.883274322783,3460.66325173527,5028.0356339711425,196,1951,0,0,1.0,10027.097030876977,10027.097030876977,10027.097030876977,0.0,5013.548515438489,2506.7742577192444,
0,R_SHUFFLE,OD,ALL,all_dev,weighted_bce_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,36575.1616854127,29368.264815804836,19821.39927262042,58868.34826557629,12267.094291130648,17133.067553456654,196,1951,0,0,1.0,33837.530996451984,33837.530996451984,33837.530996451984,0.0,16918.765498225992,8459.382749112996,
0,R_SHUFFLE,OD,ALL,all_dev,shuffled_bce_sum,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,18297.11650517679,14939.31561790469,10212.712221211059,29480.78611308061,6888.746064933301,9150.453367922582,196,1951,0,0,1.0,17015.783671907844,17015.783671907844,17015.783671907844,0.0,8507.891835953922,4253.945917976961,
0,R_SHUFFLE,OD,ALL,all_dev,residual_weighted_dot,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,2688.1307817379343,2008.8339117529183,991.2388589249381,4683.922279376274,287.31312953288773,786.0887921128754,196,1951,0,0,1.0,2417.3903737975556,2417.3903737975556,2417.3903737975556,0.0,1208.6951868987778,604.3475934493889,
0,R_SHUFFLE,OD,ALL,all_dev,residual_shuffled_dot,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,1283.8300382271543,977.5975738363837,489.6919411466117,2230.590622933213,154.03221282300018,399.64546203443405,196,1951,0,0,1.0,1157.0603868613516,1157.0603868613516,1157.0603868613516,0.0,578.5301934306758,289.2650967153379,
0,R_SHUFFLE,OD,ALL,all_dev,actual_logit_gradient_l2,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.00017410191819020596,0.0001602910228589894,0.00010835550571916909,0.000249381676727188,5.646786850586118e-05,9.287425883293522e-05,196,1951,0,0,1.0,0.00016255932062875196,0.00016255932062875196,0.00016255932062875196,0.0,8.127966031437598e-05,4.063983015718799e-05,
0,R_SHUFFLE,OD,ALL,all_dev,bn_gradient_l2,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.5431624958510213,0.3680125269671181,0.159109595848011,1.028520657050111,0.03994904568909508,0.12407016167977217,196,1951,0,0,1.0,0.48988754244328997,0.48988754244328997,0.48988754244328997,0.0,0.24494377122164498,0.12247188561082249,
0,R_SHUFFLE,OD,ALL,all_dev,adam_affine_displacement_l2,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.0030946567338106736,0.0027265446870001534,0.0019278187913659042,0.004344034428776083,0.0013164027867439525,0.0017495650873091025,196,1951,0,0,1.0,0.002989690168234763,0.002989690168234763,0.002989690168234763,0.0,0.0014948450841173815,0.0007474225420586908,
0,R_SHUFFLE,OD,ALL,all_dev,rho_clipped,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.3593029215786776,0.0,0.0,1.0,0,0,196,701,0,1250,1.0,0.3371153846153846,0.3371153846153846,0.3371153846153846,0.0,0.1685576923076923,0.08427884615384615,
0,R_SHUFFLE,OD,ALL,all_dev,empty_partition_fallback,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0,0.0,0.0,0.0,0,0,196,0,0,1951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0,R_SHUFFLE,OD,ALL,all_dev,pi,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.12158424655087235,0.11787033081054688,0.09399795532226562,0.1531219482421875,0.07025146484375,0.08742447288668885,196,1951,0,0,1.0,0.12716612271743247,0.12716612271743247,0.12716612271743247,0.0,0.06358306135871623,0.03179153067935812,
0,R_SHUFFLE,OD,ALL,all_dev,bce_fg_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.4041192518691861,0.401513472990617,0.30292574469904615,0.5076940100736121,0.12363295049383007,0.2652405651494095,196,1951,0,0,1.0,0.41484414001945863,0.41484414001945863,0.41484414001945863,0.0,0.20742207000972931,0.10371103500486466,
0,R_SHUFFLE,OD,ALL,all_dev,f0,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.43716270891344416,0.42798348560411015,0.26577418049303764,0.6235098588765475,0.10728629893195635,0.21866153745874817,196,1951,0,0,1.0,0.44815657459056646,0.44815657459056646,0.44815657459056646,0.0,0.22407828729528323,0.11203914364764161,
0,R_SHUFFLE,OD,ALL,all_dev,fw,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.9696955972243927,0.9739988404071905,0.9470129728062748,0.9873911997894649,0.8146308879639365,0.9291919089332927,196,1951,0,0,1.0,0.9681495580203646,0.9681495580203646,0.9681495580203646,0.0,0.4840747790101823,0.24203738950509116,
0,R_SHUFFLE,OD,ALL,all_dev,cos_bal_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.7718779945698875,0.76858186227003,0.6883282446413966,0.856990587064051,0.628564090402285,0.6654837250002358,196,1951,0,0,1.0,0.7813656480862041,0.7813656480862041,0.7813656480862041,0.0,0.39068282404310206,0.19534141202155103,
0,R_SHUFFLE,OD,ALL,all_dev,cos_perm_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.661824383437335,0.6450178323758569,0.6286946456062175,0.7203201729029138,0.6285393649589212,0.6285826544025451,196,1951,0,0,1.0,0.673957578332832,0.673957578332832,0.673957578332832,0.0,0.336978789166416,0.168489394583208,
0,R_SHUFFLE,OD,ALL,all_dev,foreground_energy_shift,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.5325328883109485,0.545195584519552,0.3630478565384442,0.6858657513190602,0.13103176794101679,0.2960447759956141,196,1951,0,0,1.0,0.519992983429798,0.519992983429798,0.519992983429798,0.0,0.259996491714899,0.1299982458574495,
0,R_SHUFFLE,OD,ALL,all_dev,actual_foreground_energy_fraction,hypothetical_base_regional_at_own_state,"{""NOT_RECORDED_PERMUTED_PARTITION"": 1951}",POST_HOC_EXPLORATORY,1951,1951,0,1951,DESCRIPTIVE,,,,,,,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,EMPTY_CELL_OR_NO_DEFINED_VALUES
0,R_SHUFFLE,OD,ALL,all_dev,actual_foreground_bce_fraction,hypothetical_base_regional_at_own_state,"{""NOT_RECORDED_PERMUTED_PARTITION"": 1951}",POST_HOC_EXPLORATORY,1951,1951,0,1951,DESCRIPTIVE,,,,,,,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,EMPTY_CELL_OR_NO_DEFINED_VALUES
0,R_SHUFFLE,OD,ALL,all_dev,pre_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,82.9355092032514,86.2864112091216,66.62863429840468,94.59287898897801,45.49270437737358,60.7426430429008,196,1951,0,0,1.0,86.56962239080262,86.56962239080262,86.56962239080262,0.0,43.28481119540131,21.642405597700655,
0,R_SHUFFLE,OD,ALL,all_dev,post_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,82.94833284896293,86.29691343330953,66.62418352716266,94.57431084707333,45.50521080648789,60.75210487499333,196,1951,0,0,1.0,86.58153459370953,86.58153459370953,86.58153459370953,0.0,43.29076729685477,21.645383648427384,
0,R_SHUFFLE,OD,ALL,all_dev,step,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.012823645711526317,0.0020095263892869752,-0.022365276474914708,0.04372083303039176,-0.34117006897862723,-0.04571711711242479,196,1083,833,35,1.0,0.011912202906903598,0.011912202906903598,0.01757060340757109,-0.005658400500667491,0.005956101453451799,0.0029780507267258994,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,n_fg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,41336.44554455446,40887.0,36528.0,46748.0,32815,35152.63636363636,11,101,0,0,0.25,41336.44554455446,10334.111386138615,10334.111386138615,0.0,5167.055693069307,2583.5278465346537,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,n_bg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,220807.55445544556,221257.0,215396.0,225616.0,206903,212466.63636363635,11,101,0,0,0.25,220807.55445544556,55201.88861386139,55201.88861386139,0.0,27600.944306930694,13800.472153465347,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,rho,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,5.408389481713333,5.411426614816445,4.607598186018653,6.176522120017521,3.745460799044188,4.2874405342280255,11,101,0,0,0.25,5.408389481713333,1.3520973704283332,1.3520973704283332,0.0,0.6760486852141666,0.3380243426070833,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,applied_w_fg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,3.204194744034569,3.2057132720947266,2.8037991523742676,3.588261127471924,2.3727304935455322,2.643720258365978,11,101,0,0,0.25,3.204194744034569,0.8010486860086422,0.8010486860086422,0.0,0.4005243430043211,0.20026217150216055,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,applied_w_bg,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,0.5938318058995917,0.5923970937728882,0.5809516906738281,0.6085163950920105,0.5715456604957581,0.577446227723902,11,101,0,0,0.25,0.5938318058995917,0.14845795147489793,0.14845795147489793,0.0,0.07422897573744897,0.03711448786872448,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,S0,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,648.1809353881531,530.3351553921145,325.72833063522717,1140.5400175802647,152.85151328488286,276.4233884387086,11,101,0,0,0.25,648.1809353881531,162.04523384703828,162.04523384703828,0.0,81.02261692351914,40.51130846175957,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,Sw,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,3486.2437147320406,2826.936372434086,1467.3840175537757,5761.064477665655,876.4812699011143,1216.5072615572724,11,101,0,0,0.25,3486.2437147320406,871.5609286830102,871.5609286830102,0.0,435.7804643415051,217.89023217075254,
0,R_SHUFFLE,OD,Drishti_GS,all_dev,Sperm,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,101,101,101,0,DESCRIPTIVE,1211.4356532609045,1030.1253613040985,625.0172343909991,1943.6580914718334,322.54470972297906,518.0190605194385,11,101,0,0,0.25,1211.4356532609045,302.8589133152261,302.8589133152261,0.0,151.42945665761306,75.71472832880653,
