stream,control,channel,domain,block_type,block,phase,first_visit,all_arrivals,prior_domain_exposures,domain_occurrence,gap_since_domain_visit,is_switch_segment,metric,inferential_status,n_rows,n_unique,n_defined,n_missing,support,mean,median,p10,p90,minimum,worst_decile_mean,tail_count,positive,negative,zero,weight_sum,weighted_conditional_mean,signed_net,positive_mass,negative_mass,macro_contribution,primary_contribution,null_reason
0,R_SCALE,OD,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0007574606204821653,0.0003895387807730799,-0.01665767378103311,0.016846829842265265,-0.12971526148693613,-0.028164939333657452,74,391,343,2,0.25,0.0007574606204821653,0.00018936515512054132,0.0014929253394623616,-0.0013035601843418203,9.468257756027066e-05,4.734128878013533e-05,
0,R_SCALE,OD,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.8263018260531984,-0.8372349791889278,-1.4417540974769025,-0.2455163372879987,-3.213754444888835,-1.7628784942165554,74,31,705,0,0.25,-0.8263018260531984,-0.2065754565132996,0.006374087217464886,-0.21294954373076447,-0.1032877282566498,-0.0516438641283249,
0,R_SHUFFLE,OD,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.4439882262319402,-0.4533485992000692,-1.0188916249531843,0.08903975877398551,-2.4840249107297296,-1.3094007763347013,74,120,615,1,0.25,-0.4439882262319402,-0.11099705655798504,0.013384555136943779,-0.12438161169492881,-0.05549852827899252,-0.02774926413949626,
0,R_SHUFFLE,OD,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0015516997619091644,0.0008103126993717069,-0.01358145111374398,0.016901558494087254,-0.09875294461861017,-0.025475264957978194,74,392,344,0,0.25,0.0015516997619091644,0.0003879249404772911,0.0015376421606301356,-0.0011497172201528445,0.00019396247023864555,9.698123511932277e-05,
0,R_SHUFFLE,OD,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.442436526470031,-0.45427326501675225,-1.0247766203550412,0.09129662719078269,-2.3707814197312302,-1.2997955910426735,74,119,617,0,0.25,-0.442436526470031,-0.11060913161750775,0.013443161337918508,-0.12405229295542626,-0.055304565808753876,-0.027652282904376938,
0,C,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-4.4047950684350585,-4.502156377196663,-6.01700609747752,-2.9804932830992676,-8.343311605744518,-6.614015423302268,74,12,724,0,0.25,-4.4047950684350585,-1.1011987671087646,0.01269078968917474,-1.1138895567979394,-0.5505993835543823,-0.27529969177719116,
0,C,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.0022717079752325926,-0.002649897235357912,-0.020423915725615416,0.0161402864383291,-0.10403477217396784,-0.03176368224577853,74,314,414,8,0.25,-0.002271707975232592,-0.000567926993808148,0.0012417114193854892,-0.0018096384131936374,-0.000283963496904074,-0.000141981748452037,
0,C,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-4.407066776410291,-4.509592131730116,-6.023014400577555,-2.9925943494768745,-8.334282592560527,-6.615356215065572,74,12,724,0,0.25,-4.407066776410291,-1.1017666941025728,0.01264744825328609,-1.114414142355859,-0.5508833470512864,-0.2754416735256432,
0,R_SCALE,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.3869056555982812,-0.3916394740540561,-0.702009149479089,-0.1107883542391832,-1.320406250466121,-0.8568458365107922,74,29,707,0,0.25,-0.3869056555982812,-0.0967264138995703,0.0028358441272058237,-0.09956225802677612,-0.04836320694978515,-0.024181603474892576,
0,R_SCALE,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0008360370236736352,0.00011195570525046605,-0.015551258358396325,0.018839602230205088,-0.05833560627506529,-0.025510777234764297,74,395,330,11,0.25,0.0008360370236736352,0.0002090092559184088,0.0014675071715336998,-0.001258497915615291,0.0001045046279592044,5.22523139796022e-05,
0,R_SCALE,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.3860696185746076,-0.3869435229113236,-0.7005187329887725,-0.11682337648494467,-1.3124552081864636,-0.8543572823964929,74,29,707,0,0.25,-0.3860696185746076,-0.0965174046436519,0.002806849461550957,-0.09932425410520285,-0.04825870232182595,-0.024129351160912974,
0,R_SHUFFLE,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.20910259889942084,-0.20559466948661864,-0.4843739429798717,0.03394255690499648,-1.196026662430242,-0.6447922320433677,74,102,633,1,0.25,-0.20910259889942084,-0.05227564972485521,0.0050450958936467975,-0.057320745618502006,-0.026137824862427605,-0.013068912431213803,
0,R_SHUFFLE,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0007775567247703409,4.9975912144617496e-05,-0.015381519369480401,0.01757209328699716,-0.09013054665046383,-0.024680092436628526,74,383,343,10,0.25,0.0007775567247703409,0.0001943891811925852,0.001461584512436114,-0.001267195331243529,9.71945905962926e-05,4.85972952981463e-05,
0,R_SHUFFLE,OC,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.2083250421746505,-0.20302131185641414,-0.47893542610795947,0.04092824518215821,-1.1220747825968687,-0.6418385842320803,74,106,627,3,0.25,-0.2083250421746505,-0.052081260543662626,0.005032529316712636,-0.05711378986037526,-0.026040630271831313,-0.013020315135915657,
0,C,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-5.032839464562601,-5.1898453973473675,-6.371819218217244,-3.677997166192064,-7.9494689209965586,-6.704565418430793,74,4,732,0,0.25,-5.032839464562601,-1.2582098661406502,0.003513654495399334,-1.2617235206360495,-1.2582098661406502,-0.6291049330703251,
0,C,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.002239255538099903,-0.002205483549071019,-0.01754204232978651,0.012983450221101478,-0.14175049180428445,-0.03182110933717758,74,303,433,0,0.25,-0.002239255538099903,-0.0005598138845249758,0.001140926989723728,-0.0017007408742487037,-0.0005598138845249758,-0.0002799069422624879,
0,C,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-5.035078720100701,-5.201204472534025,-6.378037424683681,-3.688171970182987,-7.95917848331711,-6.701649769357168,74,4,732,0,0.25,-5.0350787201007,-1.258769680025175,0.0035111684162242233,-1.2622808484413994,-1.258769680025175,-0.6293848400125875,
0,R_SCALE,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.6069824711359809,-0.6365094873196409,-1.0226353091122249,-0.20369061052987014,-1.6998853528218483,-1.1583263652794784,74,33,703,0,0.25,-0.6069824711359809,-0.15174561778399523,0.002838366239899505,-0.15458398402389473,-0.15174561778399523,-0.07587280889199761,
0,R_SCALE,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0007967488220779002,0.000850225964875051,-0.012690474918580108,0.013906862906800654,-0.06477367598191108,-0.0201522570593869,74,388,348,0,0.25,0.0007967488220779001,0.00019918720551947503,0.001154504357427281,-0.000955317151907806,0.00019918720551947503,9.959360275973752e-05,
0,R_SCALE,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.606185722313903,-0.6375699421622745,-1.024490742311066,-0.19925392864083769,-1.6088798575365146,-1.1553394847512624,74,33,703,0,0.25,-0.606185722313903,-0.15154643057847575,0.0028658337064473853,-0.15441226428492313,-0.15154643057847575,-0.07577321528923787,
0,R_SHUFFLE,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.32654541256568054,-0.3526382714366072,-0.7110038036518649,0.06188018380463056,-1.2040207985756517,-0.845871709128657,74,106,630,0,0.25,-0.3265454125656805,-0.08163635314142012,0.007211724054917528,-0.08884807719633765,-0.08163635314142012,-0.04081817657071006,
0,R_SHUFFLE,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_step,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0011646282433397527,0.0007155337246693705,-0.011153079249540454,0.013673133273218951,-0.055967368409916673,-0.018050449662698226,74,398,338,0,0.25,0.0011646282433397524,0.0002911570608349381,0.0011506338895328815,-0.0008594768286979432,0.0002911570608349381,0.00014557853041746906,
0,R_SHUFFLE,macro,REFUGE_Valid,chunk,3,all,1051,800,0,1,,True,delta_post,POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,-0.32538078432234074,-0.34681809269279285,-0.7035229691113631,0.06159196249830323,-1.2228629538116742,-0.8419197549330382,74,107,629,0,0.25,-0.32538078432234074,-0.08134519608058519,0.007240259016464956,-0.08858545509705014,-0.08134519608058519,-0.04067259804029259,
0,C,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,1.8741449151356384,2.4486229410081677,-0.2966482785830607,3.303852589012422,-3.4932560374605544,-1.71995670331642,4,32,5,0,0.25,1.8741449151356384,0.4685362287839096,0.5170133885513376,-0.04847715976742798,0.2342681143919548,0.1171340571959774,
0,C,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.001808270940956249,-0.0022228549702134615,-0.012031372876978707,0.007487383675615432,-0.01633423487739094,-0.014192955787233785,4,16,21,0,0.25,-0.0018082709409562492,-0.0004520677352390623,0.0005963398139548117,-0.001048407549193874,-0.00022603386761953115,-0.00011301693380976557,
0,C,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,1.872336644194682,2.4447625119020415,-0.29995447638507644,3.3124459211784854,-3.5051713369274893,-1.72546034807932,4,32,5,0,0.25,1.872336644194682,0.4680841610486705,0.516682477424963,-0.04859831637629242,0.23404208052433526,0.11702104026216763,
0,R_SCALE,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.059149789849668254,-0.036587594740765894,-0.20504482502659016,0.04876555641071434,-0.38049784765404127,-0.27653791169409914,4,14,23,0,0.25,-0.059149789849668254,-0.014787447462417063,0.004129625934860839,-0.018917073397277905,-0.007393723731208532,-0.003696861865604266,
0,R_SCALE,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.00019538657169185762,-5.139856750702165e-05,-0.005907647573508257,0.006914614851808663,-0.014626238840307337,-0.011443271136268862,4,18,19,0,0.25,0.00019538657169185765,4.884664292296441e-05,0.0005971498825288093,-0.0005483032396058449,2.4423321461482206e-05,1.2211660730741103e-05,
0,R_SCALE,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.058954403277976394,-0.04084399685835649,-0.20532405649280747,0.05071815884468548,-0.39350344668831383,-0.28401711763199344,4,14,23,0,0.25,-0.058954403277976394,-0.014738600819494099,0.004165814220563295,-0.018904415040057392,-0.007369300409747049,-0.0036846502048735246,
0,R_SHUFFLE,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.12881196669194983,-0.11716214463783103,-0.288932190488498,0.01539450753058416,-0.6221070061062051,-0.40241126949363704,4,5,32,0,0.25,-0.12881196669194986,-0.032202991672987465,0.001191419018322168,-0.03339441069130963,-0.016101495836493732,-0.008050747918246866,
0,R_SHUFFLE,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.00042210979339727517,3.3650283057795605e-06,-0.007283707687381025,0.008189380399858235,-0.013359056455854557,-0.009398224858099269,4,19,18,0,0.25,0.00042210979339727517,0.00010552744834931879,0.0006117484850081904,-0.0005062210366588715,5.2763724174659397e-05,2.6381862087329698e-05,
0,R_SHUFFLE,OD,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.12838985689855256,-0.10693509212765662,-0.2862778192705349,0.01420541015480977,-0.6300762567849887,-0.4036724085245531,4,5,32,0,0.25,-0.12838985689855256,-0.03209746422463814,0.001193328600549047,-0.03329079282518719,-0.01604873211231907,-0.008024366056159535,
0,C,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,4.361146377360864,6.222367595628754,-3.2435673263465814,7.294340826937322,-7.949688567436958,-6.568198415032052,4,31,6,0,0.25,4.361146377360865,1.0902865943402162,1.2914204365757123,-0.20113384223549619,0.5451432971701081,0.27257164858505406,
0,C,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.008932129452110443,0.008209538062772026,-0.012565422185312513,0.026679624623108106,-0.03331405069485527,-0.019208196611465667,4,24,13,0,0.25,0.008932129452110443,0.002233032363027611,0.003015860945907025,-0.0007828285828794142,0.0011165161815138054,0.0005582580907569027,
0,C,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,4.370078506812975,6.224567034328146,-3.2424408424292777,7.288459054035748,-7.931309982002098,-6.557463989111758,4,31,6,0,0.25,4.370078506812975,1.0925196267032438,1.2932923868027055,-0.20077276009946168,0.5462598133516219,0.27312990667581094,
0,R_SCALE,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.21549162449495127,0.41816824082478377,-0.8193007988236275,0.791071301575144,-0.9317755727044386,-0.8890498384898571,4,27,10,0,0.25,0.2154916244949513,0.053872906123737824,0.09494892048575397,-0.041076014362016154,0.026936453061868912,0.013468226530934456,
0,R_SCALE,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.004601140923817197,4.4690877075481694e-05,-0.014615448481997362,0.02569789695858162,-0.051289916444545725,-0.02722693845960933,4,19,17,1,0.25,0.004601140923817197,0.0011502852309542993,0.00233294390217989,-0.0011826586712255904,0.0005751426154771497,0.00028757130773857483,
0,R_SCALE,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.22009276541876846,0.40532078020676465,-0.8232444654235366,0.7998189887708435,-0.8930167552370278,-0.8681165178930925,4,26,11,0,0.25,0.2200927654187685,0.05502319135469212,0.09582305902582586,-0.04079986767113374,0.02751159567734606,0.01375579783867303,
0,R_SHUFFLE,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.22571746917168833,0.3838021533681797,-0.6019649158607592,0.6894231089442284,-0.7257414438796772,-0.6780429843630813,4,26,11,0,0.25,0.22571746917168836,0.05642936729292209,0.08826189587053339,-0.031832528577611305,0.028214683646461045,0.014107341823230523,
0,R_SHUFFLE,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.007163540258169121,0.0055506435381857955,-0.009989354959500929,0.030712720061481485,-0.026470837861381824,-0.015919014944044463,4,23,14,0,0.25,0.007163540258169121,0.0017908850645422802,0.002587242339512274,-0.0007963572749699941,0.0008954425322711401,0.00044772126613557006,
0,R_SHUFFLE,OC,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.23288100942985746,0.3803041411410959,-0.5745396817051442,0.6918636955118854,-0.7183272782703014,-0.655199324246805,4,26,11,0,0.25,0.23288100942985748,0.05822025235746437,0.0890440834075431,-0.03082383105007874,0.029110126178732185,0.014555063089366093,
0,C,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,3.1176456462482514,4.1581342758244055,-1.3438606737453367,4.9498069517360985,-5.244971213627625,-3.725522094953246,4,32,5,0,0.25,3.1176456462482514,0.7794114115620628,0.8849208062610477,-0.10550939469898485,0.7794114115620628,0.3897057057810314,
0,C,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.003561929255577097,0.0038207779051191437,-0.007958375484153634,0.01500837540753963,-0.012586697468563557,-0.0109227812051369,4,23,14,0,0.25,0.003561929255577097,0.0008904823138942742,0.0014416310078460906,-0.0005511486939518163,0.0008904823138942742,0.0004452411569471371,
0,C,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,3.1212075755038287,4.153563472933527,-1.3467581368198167,4.958995874404211,-5.2351373599214135,-3.7221534655554533,4,32,5,0,0.25,3.1212075755038287,0.7803018938759572,0.8857345747591409,-0.10543268088318364,0.7803018938759572,0.3901509469379786,
0,R_SCALE,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.07817091732264152,0.1845094860920753,-0.4378901562120866,0.3982438637366897,-0.5726778935592627,-0.5226933273601331,4,25,12,0,0.25,0.07817091732264152,0.01954272933066038,0.044378628328334835,-0.024835898997674456,0.01954272933066038,0.00977136466533019,
0,R_SCALE,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.0023982637477545274,0.0023130341906210106,-0.007154888291054817,0.012949555559028169,-0.026163175601134014,-0.01259435700379008,4,21,16,0,0.25,0.002398263747754528,0.000599565936938632,0.0013192762903022866,-0.0007197103533636547,0.000599565936938632,0.000299782968469316,
0,R_SCALE,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.08056918107039604,0.18974673619295856,-0.4312861663027043,0.40910586970699964,-0.5613431336799124,-0.5147749393888086,4,25,12,0,0.25,0.08056918107039604,0.02014229526759901,0.04477162677697513,-0.02462933150937612,0.02014229526759901,0.010071147633799505,
0,R_SHUFFLE,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.04845275123986925,0.12505344853655487,-0.32594821919580425,0.3355620993946089,-0.5003715145265346,-0.41431590837596843,4,25,12,0,0.25,0.04845275123986925,0.012113187809967313,0.033637314189345444,-0.02152412637937813,0.012113187809967313,0.0060565939049836565,
0,R_SHUFFLE,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.003792825025783198,0.0034461289733087597,-0.007736508635034056,0.01425619339519386,-0.013906178999249619,-0.010576061779589807,4,24,13,0,0.25,0.003792825025783198,0.0009482062564457995,0.0014780653641574084,-0.0005298591077116088,0.0009482062564457995,0.00047410312822289977,
0,R_SHUFFLE,macro,Drishti_GS,chunk,4,all,1851,101,0,1,,True,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.052245576265652446,0.12638602582956793,-0.31841031587510144,0.3382439600838139,-0.47042020377802984,-0.398980600508164,4,26,11,0,0.25,0.052245576265652446,0.013061394066413112,0.03397382192468763,-0.02091242785827452,0.013061394066413112,0.006530697033206556,
1,C,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.40396806219045533,0.4198259477872881,0.0997715967577875,0.6971560943645101,0.007051590773315297,0.0633125583152534,4,37,0,0,0.25,0.40396806219045533,0.10099201554761383,0.10099201554761383,0.0,0.05049600777380692,0.02524800388690346,
1,C,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.005165511810964453,0.004376378568181849,-0.00943535396625066,0.018959010521083997,-0.030271414025378363,-0.018761177595759904,4,25,12,0,0.25,0.005165511810964453,0.0012913779527411132,0.00203969853914326,-0.0007483205864021466,0.0006456889763705566,0.0003228444881852783,
1,C,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.40913357400141975,0.4182162236870681,0.11447361942629755,0.7050904293106043,0.015205296625694587,0.07317645408859974,4,37,0,0,0.25,0.4091335740014198,0.10228339350035495,0.10228339350035495,0.0,0.051141696750177476,0.025570848375088738,
1,R_SCALE,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.21935828977114658,0.2171019923924007,0.07491375735793895,0.38193251896937847,-0.018352076211954227,0.03253877836767316,4,36,1,0,0.25,0.21935828977114658,0.054839572442786644,0.054963572957732285,-0.00012400051494563667,0.027419786221393322,0.013709893110696661,
1,R_SCALE,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.004519979905378047,0.005728094332553724,-0.013781806528103856,0.021685979384216125,-0.029888045827902943,-0.021260221194854267,4,25,12,0,0.25,0.004519979905378047,0.0011299949763445118,0.002051067201670674,-0.0009210722253261619,0.0005649974881722559,0.00028249874408612795,
1,R_SCALE,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.2238782696765246,0.21678392966063598,0.06339734846547174,0.38063722788243404,-0.011456945873177915,0.03337749791937483,4,36,1,0,0.25,0.22387826967652463,0.05596956741913116,0.05604697921557155,-7.741179644039132e-05,0.02798478370956558,0.01399239185478279,
1,R_SHUFFLE,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.2122268465751562,0.21226606736200893,0.08239316879701448,0.359686908710475,-0.008520316787581805,0.03969712129442371,4,36,1,0,0.25,0.2122268465751562,0.05305671164378905,0.05311428135181325,-5.756970802420139e-05,0.026528355821894525,0.013264177910947262,
1,R_SHUFFLE,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.004394690700697259,0.0034338546204679687,-0.011354601459780156,0.019843735694081488,-0.025702427036335962,-0.02081144535892676,4,27,10,0,0.25,0.004394690700697259,0.0010986726751743147,0.0019626550555451477,-0.0008639823803708329,0.0005493363375871573,0.00027466816879357866,
1,R_SHUFFLE,OD,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.21662153727585345,0.20455866688934066,0.0800067639546711,0.3624754470105585,-0.009510272367791117,0.041127441427953215,4,36,1,0,0.25,0.21662153727585345,0.054155384318963364,0.05421964291604303,-6.425859707966972e-05,0.027077692159481682,0.013538846079740841,
1,C,OC,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.29391043685617674,0.3409265387584455,-0.021931333705137487,0.681275939184897,-0.7156356922103981,-0.22458052924518768,4,31,6,0,0.25,0.29391043685617674,0.07347760921404418,0.07977172705895984,-0.006294117844915651,0.03673880460702209,0.018369402303511046,
1,C,OC,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.010304819439113063,0.016530837131867315,-0.033099959363495655,0.04301251106293477,-0.05525083414383403,-0.04644312692289354,4,21,15,1,0.25,0.010304819439113065,0.0025762048597782663,0.004671171377369829,-0.0020949665175915627,0.0012881024298891331,0.0006440512149445666,
1,C,OC,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.30421525629528984,0.340870692564458,-0.020771084592612253,0.676512102277016,-0.721940658231091,-0.2193727514548076,4,32,5,0,0.25,0.30421525629528984,0.07605381407382246,0.0820939332050932,-0.0060401191312707435,0.03802690703691123,0.019013453518455615,
1,R_SCALE,OC,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.10575308459915952,0.07576359138757027,-0.051307574181370795,0.3195057456503178,-0.4107759995956002,-0.1823490732168498,4,30,7,0,0.25,0.10575308459915952,0.02643827114978988,0.03196152655473006,-0.0055232554049401755,0.01321913557489494,0.00660956778744747,
1,R_SCALE,OC,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_step,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.0003206743942899218,0.007736074626905065,-0.05530821824015817,0.04416741869207925,-0.07788387663962482,-0.06825458658292405,4,20,17,0,0.25,-0.0003206743942899221,-8.016859857248053e-05,0.0035536520529816946,-0.003633820651554175,-4.0084299286240265e-05,-2.0042149643120133e-05,
1,R_SCALE,OC,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_post,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.1054324102048696,0.0904654884198095,-0.05713417148551514,0.3301976583126872,-0.38367957633852257,-0.19617713981787688,4,29,8,0,0.25,0.10543241020486961,0.026358102551217403,0.03269180503968359,-0.006333702488466185,0.013179051275608701,0.006589525637804351,
1,R_SHUFFLE,OC,Drishti_GS,segment,1,all,1,101,0,1,,False,delta_pre,POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.1009289635676971,0.06396874594507551,-0.04762063864503006,0.30953913027973096,-0.38633321882302596,-0.18183729341885702,4,29,6,2,0.25,0.10092896356769711,0.025232240891924277,0.03068623415630033,-0.005453993264376054,0.012616120445962139,0.006308060222981069,
