stream,control,channel,metric,inferential_status,n_rows,n_unique,n_defined,n_missing,support,mean,median,p10,p90,minimum,worst_decile_mean,tail_count,positive,negative,zero,weight_sum,weighted_conditional_mean,signed_net,positive_mass,negative_mass,macro_contribution,primary_contribution,null_reason
4,R_SCALE,OD,delta_post,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.7800112563239697,-0.6685504659066908,-2.621793431362073,0.9796596283361063,-6.184895237446241,-3.026776008880911,170,644,1051,0,1.0,-0.22800019523690315,-0.22800019523690315,0.41672771401537556,-0.6447279092522787,-0.11400009761845158,,
4,R_SCALE,OC,delta_pre,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.5437220386808511,-0.5866032021264544,-1.799964745514106,0.7529922928232626,-3.444341836973237,-2.1321438512329847,170,445,1248,2,1.0,-0.39818345349667605,-0.39818345349667605,0.16894093669094398,-0.5671243901876201,-0.19909172674833803,,
4,R_SCALE,OC,delta_step,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,0.0005780576605935345,0.00022635865106224173,-0.02858293683040074,0.027142065375157644,-0.2488370635938182,-0.05115568314879143,170,873,801,21,1.0,-0.00022379054566359287,-0.00022379054566359287,0.00996202072866743,-0.010185811274331023,-0.00011189527283179643,,
4,R_SCALE,OC,delta_post,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.5431439810202575,-0.5858787369578309,-1.796284965187673,0.7545054548560446,-3.429105623709745,-2.133971672460605,170,446,1249,0,1.0,-0.3984072440423396,-0.3984072440423396,0.16792630630657013,-0.5663335503489098,-0.1992036220211698,,
4,R_SCALE,macro,delta_pre,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.662016389527397,-0.6340393003310396,-2.0803082984530454,0.7267147322155822,-3.660241280586032,-2.3430325135780468,170,574,1120,1,1.0,-0.31318446239621023,-0.31318446239621023,0.22966168931806205,-0.5428461517142723,-0.31318446239621023,,
4,R_SCALE,macro,delta_step,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,0.00043877085528339045,0.0005480716616403924,-0.01799584522833584,0.019113215754002523,-0.4309489406607021,-0.03515182874550909,170,880,814,1,1.0,-1.9257243411155244e-05,-1.9257243411155244e-05,0.006381822217814964,-0.006401079461226119,-1.9257243411155244e-05,,
4,R_SCALE,macro,delta_post,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.6615776186721136,-0.637810272606913,-2.0803857857780343,0.7286453357169721,-3.64019608432001,-2.341114957966428,170,571,1124,0,1.0,-0.3132037196396214,-0.3132037196396214,0.2295631460017425,-0.5427668656413639,-0.3132037196396214,,
4,R_SHUFFLE,OD,delta_pre,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.6745109487704329,-0.5800329685118868,-2.2366012593059508,0.846179494239673,-5.862702332550768,-2.620913656918431,170,633,1061,1,1.0,-0.2039086043540436,-0.2039086043540436,0.3519295728299173,-0.5558381771839609,-0.1019543021770218,,
4,R_SHUFFLE,OD,delta_step,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,0.00022170902984753373,-2.531634831370866e-05,-0.01624359760034224,0.017557145570182807,-0.7872464299552036,-0.040294092959330015,170,842,852,1,1.0,-0.00045907152373435365,-0.00045907152373435365,0.005568852870385025,-0.006027924394119379,-0.00022953576186717683,,
4,R_SHUFFLE,OD,delta_post,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.6742892397405854,-0.582034137548959,-2.239506983354815,0.838765504845063,-5.809662900313285,-2.6175021649845456,170,633,1062,0,1.0,-0.20436767587777793,-0.20436767587777793,0.35178095855421476,-0.5561486344319927,-0.10218383793888897,,
4,R_SHUFFLE,OC,delta_pre,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.47982206864334526,-0.494174977600224,-1.649042836162522,0.7181662462145034,-3.106012259448633,-1.9636810946334813,170,452,1241,2,1.0,-0.3663456954559565,-0.3663456954559565,0.15375038267151295,-0.5200960781274695,-0.18317284772797826,,
4,R_SHUFFLE,OC,delta_step,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,2.7606363314059054e-05,0.0,-0.030582713316422882,0.028194681541904746,-0.2573616163110799,-0.053334273529390124,170,845,834,16,1.0,-0.001477893086490799,-0.001477893086490799,0.009899684461646806,-0.011377577548137606,-0.0007389465432453995,,
4,R_SHUFFLE,OC,delta_post,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.4797944622800312,-0.49608210045906986,-1.6517832906456853,0.7326852227268802,-3.0933502383958427,-1.964538129898882,170,453,1242,0,1.0,-0.36782358854244734,-0.36782358854244734,0.15317700622837496,-0.5210005947708223,-0.18391179427122367,,
4,R_SHUFFLE,macro,delta_pre,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.5771665087068891,-0.5637459299666325,-1.8200082018216128,0.6328965669943786,-3.414827540400239,-2.070327595725112,170,559,1135,1,1.0,-0.28512714990500004,-0.28512714990500004,0.1947972994788622,-0.47992444938386225,-0.28512714990500004,,
4,R_SHUFFLE,macro,delta_step,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,0.0001246576965807964,0.0003107269721880357,-0.01772905066100705,0.01787987852366868,-0.4279775549170495,-0.035927500289766,170,860,835,0,1.0,-0.0009684823051125764,-0.0009684823051125764,0.00604838703072141,-0.007016869335833987,-0.0009684823051125764,,
4,R_SHUFFLE,macro,delta_post,POST_HOC_EXPLORATORY,1695,1695,1695,0,DESCRIPTIVE,-0.5770418510103082,-0.5638118336633298,-1.8251099379957778,0.6331057630691238,-3.394319244505329,-2.068070410366225,170,560,1135,0,1.0,-0.28609563221011264,-0.28609563221011264,0.19359822256991352,-0.47969385478002613,-0.28609563221011264,,
primary,C,OD,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,-0.7642861375503864,-0.02517852770920115,-5.860489974427439,2.246877380099099,-11.671743465693417,-6.859485891994104,339,1657,1732,1,1.0,-0.15940842680656278,-0.15940842680656278,0.7128936494354878,-0.8723020762420506,-0.07970421340328139,-0.07970421340328139,
primary,C,OD,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0011440130136137208,0.000566949582960774,-0.01984249991372451,0.024522573478472504,-1.0916546104962634,-0.052416376619729935,339,1765,1620,5,1.0,0.000939962347303163,0.000939962347303163,0.007635570830911967,-0.006695608483608804,0.0004699811736515815,0.0004699811736515815,
primary,C,OD,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,-0.7631421245367728,-0.023373242673294214,-5.850891150940353,2.248126612185503,-11.474685611949688,-6.857557240139659,339,1656,1734,0,1.0,-0.1584684644592596,-0.1584684644592596,0.7140916037338891,-0.8725600681931488,-0.0792342322296298,-0.0792342322296298,
primary,C,OC,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,-0.6663751579277202,-0.22378537945546384,-4.7238136294311825,2.600016229818213,-8.343311605744518,-5.625726889502147,339,1497,1892,1,1.0,0.11969766924023016,0.11969766924023016,1.1351542296935855,-1.0154565604533552,0.05984883462011508,0.05984883462011508,
primary,C,OC,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0008803404173316775,0.0011731334801989846,-0.031209725499589773,0.03491218684187771,-3.345073598054796,-0.07311621492154513,339,1770,1600,20,1.0,0.0027619146833280047,0.0027619146833280047,0.013264763217394443,-0.010502848534066439,0.0013809573416640024,0.0013809573416640024,
primary,C,OC,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,-0.6654948175103885,-0.2246394627012691,-4.727446564213462,2.596070973213727,-8.334282592560527,-5.624305607859374,339,1503,1887,0,1.0,0.12245958392355816,0.12245958392355816,1.1377014116958948,-1.0152418277723365,0.06122979196177908,0.06122979196177908,
primary,C,macro,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,-0.7153306477390533,-0.12190663794737233,-5.3139585412094235,2.330339854296066,-7.9494689209965586,-6.001254552623823,339,1565,1824,1,1.0,-0.0198553787831663,-0.0198553787831663,0.8742178884007963,-0.8940732671839625,-0.0198553787831663,-0.0198553787831663,
primary,C,macro,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0010121767154726991,0.0013342087619641063,-0.019161502031361265,0.02410228427999108,-1.7405410033397857,-0.050932543784035195,339,1812,1578,0,1.0,0.0018509385153155837,0.0018509385153155837,0.008664702987687236,-0.006813764472371652,0.0018509385153155837,0.0018509385153155837,
primary,C,macro,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,-0.7143184710235806,-0.11753568774106249,-5.317510248215724,2.335176890696256,-7.95917848331711,-6.001323516036145,339,1571,1819,0,1.0,-0.01800444026785071,-0.01800444026785071,0.8762280160093726,-0.8942324562772233,-0.01800444026785071,-0.01800444026785071,
primary,R_SCALE,OD,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.5878007815173265,-0.018810398455663346,-1.2784770285774185,3.4772790219239007,-5.2605841472952335,-1.8282401983996563,339,1667,1721,2,1.0,0.37651112900613753,0.37651112900613753,0.7091099147036982,-0.3325987856975607,0.18825556450306877,0.18825556450306877,
primary,R_SCALE,OD,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0032372476388963507,0.0017447577138725023,-0.017387909952090295,0.025420577963687657,-0.515050483036319,-0.040504900084334425,339,1915,1468,7,1.0,0.0022608266430821245,0.0022608266430821245,0.007750487567471814,-0.005489660924389689,0.0011304133215410623,0.0011304133215410623,
primary,R_SCALE,OD,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.5910380291562228,-0.016335253578475317,-1.2782361270276936,3.4878370005191477,-5.262629254857117,-1.8245942021023294,339,1668,1722,0,1.0,0.37877195564921967,0.37877195564921967,0.711012616295344,-0.33224066064612434,0.18938597782460984,0.18938597782460984,
primary,R_SCALE,OC,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.5946220989461592,0.08433393673789169,-1.147171395777076,3.353109378987949,-6.380090747187708,-2.4395945666958165,339,1788,1599,3,1.0,0.4952586493915885,0.4952586493915885,0.821680597394787,-0.3264219480031985,0.24762932469579424,0.24762932469579424,
primary,R_SCALE,OC,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0023901607135958683,0.002449094637594129,-0.02905649305966591,0.03340633983461883,-1.925768987849544,-0.06487255148981114,339,1849,1518,23,1.0,0.0019737552364488997,0.0019737552364488997,0.012369012188525685,-0.010395256952076784,0.0009868776182244499,0.0009868776182244499,
primary,R_SCALE,OC,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.5970122596597551,0.08929391258104147,-1.145873532208284,3.369024721395152,-6.392942177391944,-2.4335979005373694,339,1788,1599,3,1.0,0.4972324046280374,0.4972324046280374,0.8232473753181062,-0.32601497069006885,0.2486162023140187,0.2486162023140187,
primary,R_SCALE,macro,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.5912114402317429,0.037225880488879426,-1.0271713634800437,3.26081000059777,-5.6613791149141655,-1.6809259043461606,339,1750,1639,1,1.0,0.43588488919886303,0.43588488919886303,0.7095890027981506,-0.27370411359928765,0.43588488919886303,0.43588488919886303,
primary,R_SCALE,macro,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0028137041762461095,0.002353856119945874,-0.017188672682621586,0.02384478401342207,-0.9074641714196297,-0.04061376841901921,339,1920,1470,0,1.0,0.002117290939765512,0.002117290939765512,0.008324964709081712,-0.0062076737693162005,0.002117290939765512,0.002117290939765512,
primary,R_SCALE,macro,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.5940251444079889,0.03987541461683719,-1.0305065572990988,3.260043143870553,-5.667325215345574,-1.6746557942084588,339,1754,1636,0,1.0,0.4380021801386285,0.4380021801386285,0.7109414052265629,-0.2729392250879344,0.4380021801386285,0.4380021801386285,
primary,R_SHUFFLE,OD,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.7221222633415593,0.021200429010086452,-1.0800159392283404,3.770012605251586,-5.421417754876302,-1.805502907127136,339,1732,1656,2,1.0,0.45132365715080663,0.45132365715080663,0.7634450650163411,-0.3121214078655345,0.22566182857540332,0.22566182857540332,
primary,R_SHUFFLE,OD,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.003343621943939105,0.0015816761239477728,-0.01629278540124801,0.02614399272763421,-0.4388928935536853,-0.038863217053616214,339,1891,1496,3,1.0,0.0022132038097608434,0.0022132038097608434,0.007558030136387619,-0.005344826326626776,0.0011066019048804217,0.0011066019048804217,
primary,R_SHUFFLE,OD,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.7254658852854984,0.02055253799241541,-1.0855261914180674,3.777701635760216,-5.426651582539577,-1.8001305635032272,339,1733,1657,0,1.0,0.4535368609605675,0.4535368609605675,0.7652338158756682,-0.31169695491510074,0.22676843048028375,0.22676843048028375,
primary,R_SHUFFLE,OC,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.6833980461278335,0.111946220438778,-1.140544646440188,3.508482716302678,-6.4564214709813825,-2.4415341965084036,339,1858,1525,7,1.0,0.5567614304464524,0.5567614304464524,0.8558000497067353,-0.29903861926028286,0.2783807152232262,0.2783807152232262,
primary,R_SHUFFLE,OC,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0021403875071870906,0.002439855601515717,-0.0285502215543687,0.03341238140447444,-1.9772050328599988,-0.06562031619304574,339,1842,1525,23,1.0,0.0019022965127214943,0.0019022965127214943,0.012184437501042047,-0.010282140988320554,0.0009511482563607472,0.0009511482563607472,
primary,R_SHUFFLE,OC,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.6855384336350205,0.11688031648798614,-1.124529385879512,3.509331112696181,-6.4553372965461335,-2.436891065716591,339,1876,1510,4,1.0,0.5586637269591739,0.5586637269591739,0.8569185373634893,-0.29825481040431545,0.27933186347958694,0.27933186347958694,
primary,R_SHUFFLE,macro,delta_pre,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.7027601547346963,0.06292108433555299,-0.8698526978733703,3.5033182014500177,-5.8485944860303825,-1.6881182582961818,339,1827,1562,1,1.0,0.5040425437986296,0.5040425437986296,0.7478951453168371,-0.24385260151820756,0.5040425437986296,0.5040425437986296,
primary,R_SHUFFLE,macro,delta_step,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.0027420047255630976,0.002084445524738854,-0.017385055473900478,0.023816567335673253,-0.9101259672519717,-0.039952902036135975,339,1944,1446,0,1.0,0.002057750161241169,0.002057750161241169,0.008034955154023311,-0.005977204992782143,0.002057750161241169,0.002057750161241169,
primary,R_SHUFFLE,macro,delta_post,POST_HOC_EXPLORATORY,3390,1695,3390,0,DESCRIPTIVE,0.7055021594602594,0.06114186498395924,-0.8673973030267065,3.510029021422292,-5.839138369983285,-1.682894789352112,339,1827,1563,0,1.0,0.5061002939598707,0.5061002939598707,0.7490774994055334,-0.24297720544566268,0.5061002939598707,0.5061002939598707,
