stream,arm,channel,domain,subset,metric,regional_context,null_reasons,inferential_status,n_rows,n_unique,n_defined,n_missing,support,mean,median,p10,p90,minimum,worst_decile_mean,tail_count,positive,negative,zero,weight_sum,weighted_conditional_mean,signed_net,positive_mass,negative_mass,macro_contribution,primary_contribution,null_reason
0,C,OD,Drishti_GS,remaining_dev,FP_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.0008502650905299831,1.9073486328125e-05,0.0,0.002073669433593749,0.0,0.0,4,21,0,16,0.25,0.0008502650905299831,0.0002125662726324958,0.0002125662726324958,0.0,0.0001062831363162479,5.314156815812395e-05,
0,C,OD,Drishti_GS,remaining_dev,FN_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.02322583585172086,0.0188446044921875,0.005516815185546875,0.046650695800781225,0.00138092041015625,0.0034341812133789062,4,37,0,0,0.25,0.023225835851720864,0.005806458962930216,0.005806458962930216,0.0,0.002903229481465108,0.001451614740732554,
0,C,OD,Drishti_GS,remaining_dev,area_bias,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.02237557076119088,-0.0188446044921875,-0.046650695800781246,-0.002086639404296882,-0.09889984130859375,-0.07014656066894531,4,4,33,0,0.25,-0.02237557076119088,-0.00559389269029772,6.956667513460727e-05,-0.005663459365432327,-0.00279694634514886,-0.00139847317257443,
0,C,OD,Drishti_GS,remaining_dev,E_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.024076100942250843,0.0188446044921875,0.0080657958984375,0.046650695800781225,0.003875732421875,0.006604194641113281,4,37,0,0,0.25,0.024076100942250846,0.006019025235562712,0.006019025235562712,0.0,0.003009512617781356,0.001504756308890678,
0,C,OD,Drishti_GS,remaining_dev,E_regional,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,0.016896276539768763,0.012658059040404623,0.00846182052991935,0.03573678877437487,0.00484763692247725,0.006347719948564645,4,37,0,0,0.25,0.016896276539768766,0.0042240691349421915,0.0042240691349421915,0.0,0.0021120345674710958,0.0010560172837355479,
0,C,OD,Drishti_GS,remaining_dev,E_regional_minus_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,-0.00717982440248208,-0.007674881046114024,-0.01872697516746484,0.0041670518053706414,-0.037581520688490855,-0.02727654976240501,4,6,31,0,0.25,-0.007179824402482081,-0.0017949561006205203,0.0004110993909783837,-0.002206055491598904,-0.0008974780503102601,-0.00044873902515513007,
0,C,OD,Drishti_GS,remaining_dev,q_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,37,37,37,0,DESCRIPTIVE,93.03495021284778,93.81448462386057,87.70690804614398,97.0464052254924,79.65056042196478,83.86481233109586,4,37,0,0,0.25,93.03495021284778,23.258737553211944,23.258737553211944,0.0,11.629368776605972,5.814684388302986,
0,C,OD,ORIGA,remaining_dev,TP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,33395.82593856655,33218.5,27270.5,39517.5,20633,25287.28813559322,59,586,0,0,0.25,33395.82593856655,8348.956484641638,8348.956484641638,0.0,4174.478242320819,2087.2391211604095,
0,C,OD,ORIGA,remaining_dev,FP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,1537.0870307167236,1105.0,2.0,3759.0,0,0.13559322033898305,59,533,0,53,0.25,1537.0870307167236,384.2717576791809,384.2717576791809,0.0,192.13587883959045,96.06793941979522,
0,C,OD,ORIGA,remaining_dev,FN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,7428.921501706484,6147.0,1962.0,14745.0,0,1045.084745762712,59,584,0,2,0.25,7428.921501706484,1857.230375426621,1857.230375426621,0.0,928.6151877133105,464.3075938566553,
0,C,OD,ORIGA,remaining_dev,TN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,219782.16552901024,220542.5,210410.0,227984.0,197301,206228.2033898305,59,586,0,0,0.25,219782.16552901024,54945.54138225256,54945.54138225256,0.0,27472.77069112628,13736.38534556314,
0,C,OD,ORIGA,remaining_dev,q_precision,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.9534105586778231,0.9681093013141817,0.8835261807806193,0.9999368034894035,0.618436373717771,0.8384816849016218,59,586,0,0,0.25,0.9534105586778231,0.23835263966945577,0.23835263966945577,0.0,0.11917631983472789,0.05958815991736394,
0,C,OD,ORIGA,remaining_dev,q_recall,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.8293546187808553,0.8450642849538347,0.687096123680229,0.9416829173958683,0.5080439121756487,0.63678992866276,59,586,0,0,0.25,0.8293546187808553,0.20733865469521381,0.20733865469521381,0.0,0.10366932734760691,0.051834663673803454,
0,C,OD,ORIGA,remaining_dev,FP_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.005863521693102736,0.004215240478515625,7.62939453125e-06,0.014339447021484375,0.0,5.172470868644068e-07,59,533,0,53,0.25,0.005863521693102736,0.001465880423275684,0.001465880423275684,0.0,0.000732940211637842,0.000366470105818921,
0,C,OD,ORIGA,remaining_dev,FN_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.028339086539102495,0.023448944091796875,0.00748443603515625,0.056247711181640625,0.0,0.0039866819220074155,59,584,0,2,0.25,0.028339086539102495,0.007084771634775624,0.007084771634775624,0.0,0.003542385817387812,0.001771192908693906,
0,C,OD,ORIGA,remaining_dev,area_bias,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,-0.02247556484599976,-0.019495010375976562,-0.05132865905761719,0.0021915435791015625,-0.08506011962890625,-0.06545509726314222,59,76,510,0,0.25,-0.02247556484599976,-0.00561889121149994,0.00025194089974152757,-0.005870832111241468,-0.00280944560574997,-0.001404722802874985,
0,C,OD,ORIGA,remaining_dev,E_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.03420260823220523,0.0295257568359375,0.01335906982421875,0.06372833251953125,0.00543212890625,0.01026554430945445,59,586,0,0,0.25,0.03420260823220523,0.008550652058051307,0.008550652058051307,0.0,0.004275326029025654,0.002137663014512827,
0,C,OD,ORIGA,remaining_dev,E_regional,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.039612962045789075,0.031882512762081205,0.014535223884763582,0.07512803135159629,0.0055737305369802925,0.01138778268300176,59,586,0,0,0.25,0.039612962045789075,0.009903240511447269,0.009903240511447269,0.0,0.0049516202557236344,0.0024758101278618172,
0,C,OD,ORIGA,remaining_dev,E_regional_minus_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,0.005410353813583844,0.0009606569594780012,-0.016461089886888658,0.03314620059018125,-0.036086481630945855,-0.023499415790827358,59,315,271,0,0.25,0.005410353813583845,0.0013525884533959612,0.002656778464297442,-0.0013041900109014809,0.0006762942266979806,0.0003381471133489903,
0,C,OD,ORIGA,remaining_dev,q_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,586,586,586,0,DESCRIPTIVE,88.32298517419592,89.83020042879065,79.1207643577172,95.1196967576672,63.67946360440825,75.25839959560645,59,586,0,0,0.25,88.32298517419592,22.08074629354898,22.08074629354898,0.0,11.04037314677449,5.520186573387245,
0,C,OD,REFUGE,remaining_dev,TP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,24150.660714285714,24058.5,20729.0,27536.5,12641,19046.382352941175,34,336,0,0,0.25,24150.660714285714,6037.665178571428,6037.665178571428,0.0,3018.832589285714,1509.416294642857,
0,C,OD,REFUGE,remaining_dev,FP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,360.9047619047619,5.0,0.0,946.5,0,0,34,186,0,150,0.25,360.90476190476187,90.22619047619047,90.22619047619047,0.0,45.113095238095234,22.556547619047617,
0,C,OD,REFUGE,remaining_dev,FN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,6001.479166666667,5711.0,2529.5,9935.5,0,1788.8235294117646,34,335,0,1,0.25,6001.479166666666,1500.3697916666665,1500.3697916666665,0.0,750.1848958333333,375.09244791666663,
0,C,OD,REFUGE,remaining_dev,TN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,231630.95535714287,232312.0,224687.0,237667.0,212078,222286.58823529413,34,336,0,0,0.25,231630.95535714284,57907.73883928571,57907.73883928571,0.0,28953.869419642855,14476.934709821428,
0,C,OD,REFUGE,remaining_dev,q_precision,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.9841862122091344,0.9997945474597657,0.9572953267977324,1.0,0.6311033449825262,0.8953584212226211,34,336,0,0,0.25,0.9841862122091344,0.2460465530522836,0.2460465530522836,0.0,0.1230232765261418,0.0615116382630709,
0,C,OD,REFUGE,remaining_dev,q_recall,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.8104744401393442,0.8087299665397505,0.7294685021125782,0.8972240277906622,0.6631021463142691,0.7041756439671853,34,336,0,0,0.25,0.8104744401393441,0.20261861003483603,0.20261861003483603,0.0,0.10130930501741801,0.05065465250870901,
0,C,OD,REFUGE,remaining_dev,FP_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.001376742408389137,1.9073486328125e-05,0.0,0.0036106109619140625,0.0,0.0,34,186,0,150,0.25,0.0013767424083891368,0.0003441856020972842,0.0003441856020972842,0.0,0.0001720928010486421,8.604640052432105e-05,
0,C,OD,REFUGE,remaining_dev,FN_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.022893826166788738,0.021785736083984375,0.009649276733398438,0.03790092468261719,0.0,0.00682382022633272,34,335,0,1,0.25,0.022893826166788735,0.005723456541697184,0.005723456541697184,0.0,0.002861728270848592,0.001430864135424296,
0,C,OD,REFUGE,remaining_dev,area_bias,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.0215170837583996,-0.021593093872070312,-0.03790092468261719,-0.0055522918701171875,-0.057529449462890625,-0.04320492463953355,34,11,325,0,0.25,-0.0215170837583996,-0.0053792709395999,6.387631098429361e-05,-0.005443147250584193,-0.00268963546979995,-0.001344817734899975,
0,C,OD,REFUGE,remaining_dev,E_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.024270568575177873,0.022855758666992188,0.012681961059570312,0.038410186767578125,0.00548553466796875,0.0104829002829159,34,336,0,0,0.25,0.024270568575177873,0.006067642143794468,0.006067642143794468,0.0,0.003033821071897234,0.001516910535948617,
0,C,OD,REFUGE,remaining_dev,E_regional,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,0.020510675823018687,0.01714852153781976,0.011231654741891361,0.02835719259223879,0.006561830429291149,0.00976858786493588,34,336,0,0,0.25,0.020510675823018687,0.005127668955754672,0.005127668955754672,0.0,0.002563834477877336,0.001281917238938668,
0,C,OD,REFUGE,remaining_dev,E_regional_minus_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,-0.003759892752159187,-0.00757551629885711,-0.01564770655227221,0.009929542084478271,-0.024902411061702878,-0.01825819369657759,34,79,257,0,0.25,-0.003759892752159187,-0.0009399731880397967,0.0009777441580467556,-0.0019177173460865522,-0.00046998659401989836,-0.00023499329700994918,
0,C,OD,REFUGE,remaining_dev,q_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,336,336,336,0,DESCRIPTIVE,88.65898094291315,89.01146087729339,84.04052099232456,92.81662438931491,70.48519073412469,81.60462122218267,34,336,0,0,0.25,88.65898094291315,22.164745235728287,22.164745235728287,0.0,11.082372617864143,5.541186308932072,
0,C,OD,REFUGE_Valid,remaining_dev,TP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,17589.222826086956,17321.0,13679.0,21675.5,9104,12495.175675675675,74,736,0,0,0.25,17589.222826086956,4397.305706521739,4397.305706521739,0.0,2198.6528532608695,1099.3264266304348,
0,C,OD,REFUGE_Valid,remaining_dev,FP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,8986.888586956522,8705.5,4513.5,13790.0,95,3195.7432432432433,74,736,0,0,0.25,8986.888586956522,2246.7221467391305,2246.7221467391305,0.0,1123.3610733695652,561.6805366847826,
0,C,OD,REFUGE_Valid,remaining_dev,FN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,152.17934782608697,0.0,0.0,485.5,0,0,74,367,0,369,0.25,152.17934782608694,38.044836956521735,38.044836956521735,0.0,19.022418478260867,9.511209239130434,
0,C,OD,REFUGE_Valid,remaining_dev,TN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,235415.70923913043,235580.0,232647.0,238046.5,217323,230577.33783783784,74,736,0,0,0.25,235415.70923913043,58853.92730978261,58853.92730978261,0.0,29426.963654891304,14713.481827445652,
0,C,OD,REFUGE_Valid,remaining_dev,q_precision,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.6650213956775379,0.6654698543103825,0.5007194946288402,0.8227875019728705,0.33840317416121396,0.44794261618430614,74,736,0,0,0.25,0.6650213956775379,0.16625534891938448,0.16625534891938448,0.0,0.08312767445969224,0.04156383722984612,
0,C,OD,REFUGE_Valid,remaining_dev,q_recall,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.9926065597529957,1.0,0.9764742446141486,1.0,0.8650334986958523,0.9506926404984859,74,736,0,0,0.25,0.9926065597529957,0.24815163993824893,0.24815163993824893,0.0,0.12407581996912447,0.06203790998456223,
0,C,OD,REFUGE_Valid,remaining_dev,FP_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.034282259319139564,0.03320884704589844,0.017217636108398438,0.05260467529296875,0.000362396240234375,0.01219079301163957,74,736,0,0,0.25,0.034282259319139564,0.008570564829784891,0.008570564829784891,0.0,0.0042852824148924456,0.0021426412074462228,
0,C,OD,REFUGE_Valid,remaining_dev,FN_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.0005805181420367697,0.0,0.0,0.0018520355224609375,0.0,0.0,74,367,0,369,0.25,0.0005805181420367696,0.0001451295355091924,0.0001451295355091924,0.0,7.25647677545962e-05,3.62823838772981e-05,
0,C,OD,REFUGE_Valid,remaining_dev,area_bias,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.03370174117710279,0.03289985656738281,0.016542434692382812,0.05252838134765625,-0.012119293212890625,0.010375615712758657,74,733,3,0,0.25,0.03370174117710279,0.008425435294275698,0.0084350251633188,-9.589869043101435e-06,0.004212717647137849,0.0021063588235689244,
0,C,OD,REFUGE_Valid,remaining_dev,E_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.03486277746117633,0.033710479736328125,0.01782989501953125,0.053192138671875,0.00554656982421875,0.013798275509396114,74,736,0,0,0.25,0.03486277746117633,0.008715694365294083,0.008715694365294083,0.0,0.004357847182647041,0.0021789235913235207,
0,C,OD,REFUGE_Valid,remaining_dev,E_regional,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.1590952024322915,0.1563754893472833,0.08292430867072653,0.24238111756949365,0.008559534558116866,0.05879620920305766,74,736,0,0,0.25,0.15909520243229147,0.03977380060807287,0.03977380060807287,0.0,0.019886900304036434,0.009943450152018217,
0,C,OD,REFUGE_Valid,remaining_dev,E_regional_minus_plain,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,0.12423242497111515,0.12263070201072424,0.06439166608049618,0.1877951946489702,-0.004284551135242509,0.04483977409454444,74,734,2,0,0.25,0.12423242497111515,0.03105810624277879,0.03106070869243522,-2.6024496564317534e-06,0.015529053121389394,0.007764526560694697,
0,C,OD,REFUGE_Valid,remaining_dev,q_dice,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,736,736,736,0,DESCRIPTIVE,78.93493413302973,79.80486969038506,66.66786193030308,89.93783388070337,50.56819659342088,61.565828737726676,74,736,0,0,0.25,78.93493413302973,19.733733533257432,19.733733533257432,0.0,9.866866766628716,4.933433383314358,
0,C,OD,ALL,all_dev,TP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,25281.169656586368,23996.0,15227.0,37163.0,9104,13671.081632653062,196,1951,0,0,1.0,28246.604793412032,28246.604793412032,28246.604793412032,0.0,14123.302396706016,7061.651198353008,
0,C,OD,ALL,all_dev,FP,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,4277.37262942081,2107.0,0.0,11424.0,0,0,196,1683,0,268,1.0,2829.4719097486673,2829.4719097486673,2829.4719097486673,0.0,1414.7359548743336,707.3679774371668,
0,C,OD,ALL,all_dev,FN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,4083.1819579702715,2593.0,0.0,10613.0,0,0,196,1551,0,400,1.0,4737.23388851866,4737.23388851866,4737.23388851866,0.0,2368.61694425933,1184.308472129665,
0,C,OD,ALL,all_dev,TN,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,228502.27575602254,231793.0,215698.0,237447.0,185479,210145.29081632654,196,1951,0,0,1.0,226330.68940832064,226330.68940832064,226330.68940832064,0.0,113165.34470416032,56582.67235208016,
0,C,OD,ALL,all_dev,q_precision,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.8438146922098684,0.9322764087540927,0.573228283474644,1.0,0.33840317416121396,0.5030887802962809,196,1951,0,0,1.0,0.8977277925514593,0.8977277925514593,0.8977277925514593,0.0,0.44886389627572965,0.22443194813786482,
0,C,OD,ALL,all_dev,q_recall,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.8948876729390182,0.9153035143769968,0.7452887951561331,1.0,0.5080439121756487,0.6897145118864334,196,1951,0,0,1.0,0.8805291083185569,0.8805291083185569,0.8805291083185569,0.0,0.44026455415927845,0.22013227707963923,
0,C,OD,ALL,all_dev,FP_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.01631688167351078,0.008037567138671875,0.0,0.0435791015625,0.0,0.0,196,1683,0,268,1.0,0.010793578757280988,0.010793578757280988,0.010793578757280988,0.0,0.005396789378640494,0.002698394689320247,
0,C,OD,ALL,all_dev,FN_fraction,hypothetical_base_regional_at_own_state,{},POST_HOC_EXPLORATORY,1951,1951,1951,0,DESCRIPTIVE,0.015576103050118528,0.009891510009765625,0.0,0.040485382080078125,0.0,0.0,196,1551,0,400,1.0,0.01807111316115822,0.01807111316115822,0.01807111316115822,0.0,0.00903555658057911,0.004517778290289555,
