inferential_status,analysis_status,availability,reason,n_analyzed_rows
POST_HOC_EXPLORATORY,R6D_INCOMPLETE,NOT_AVAILABLE,NOT_AVAILABLE: fixed analysis stopped at ordinary-file input preflight; root public_aggregate.json is a symlink. No snapshot or paired-row analysis was executed.,0
