assd,assd_undefined,assd_valid,channel,dice,domain,job,method,n,order,seed
12.384339248472244,0,336,OD,0.8674632593435238,REFUGE,B_STATIC_20260925_order1,B_STATIC,336,1,20260925
9.713303403548418,0,736,OC,0.7457641686552512,REFUGE_Valid,B_STATIC_20260925_order1,B_STATIC,736,1,20260925
19.07497879935828,0,736,OD,0.8631388777746628,REFUGE_Valid,B_STATIC_20260925_order1,B_STATIC,736,1,20260925
27.195871885570124,0,37,OC,0.6084801236480549,Drishti_GS,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,37,0,
16.08925395582764,0,37,OD,0.8510133128734226,Drishti_GS,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,37,0,
24.700045708156704,0,586,OC,0.575890728510784,ORIGA,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,586,0,
26.705503978941575,0,586,OD,0.7561922103243354,ORIGA,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,586,0,
7.892411056499042,0,336,OC,0.8252420390576913,REFUGE,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,336,0,
12.182543915627448,0,336,OD,0.8750622057161991,REFUGE,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,336,0,
14.394922611694836,0,736,OC,0.6659466956158417,REFUGE_Valid,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,736,0,
23.98399770938847,0,736,OD,0.8485262992888692,REFUGE_Valid,C0_CURRENT_STATS_order0,C0_CURRENT_STATS,736,0,
27.195871885570124,0,37,OC,0.6084801236480549,Drishti_GS,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,37,1,
16.08925395582764,0,37,OD,0.8510133128734226,Drishti_GS,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,37,1,
24.700045708156704,0,586,OC,0.575890728510784,ORIGA,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,586,1,
26.705503978941575,0,586,OD,0.7561922103243354,ORIGA,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,586,1,
7.892411056499042,0,336,OC,0.8252420390576913,REFUGE,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,336,1,
12.182543915627448,0,336,OD,0.8750622057161991,REFUGE,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,336,1,
14.394922611694836,0,736,OC,0.6659466956158417,REFUGE_Valid,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,736,1,
23.98399770938847,0,736,OD,0.8485262992888692,REFUGE_Valid,C0_CURRENT_STATS_order1,C0_CURRENT_STATS,736,1,
31.428281772556566,0,37,OC,0.5320853693525388,Drishti_GS,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,37,0,20260924
16.55897398079785,0,37,OD,0.8475693999050836,Drishti_GS,CURRENT_MLP_None_20260924_order0,CURRENT_MLP,37,0,20260924
